+-----+------------+----------+-----------+-----+-------------+-----------------+---------------+----------------------+--------------------+---------------------+-------------------+-------------------+------------------+
| did | num_values | iomethod | ioworkers | eic | query_order | master_uncached | master_cached | patched_off_uncached | patched_off_cached | patched_on_uncached | patched_on_cached | patched_off_coeff | patched_on_coeff |
| 11  | 256        | worker   | 12        | 16  | desc        | 3.0844          | 0.2272        | 3.4706               | 0.2552             | 3.5904              | 0.2164            | 112.323943661972  | 95.2464788732394 |
| 29  | 64         | io_uring | 12        | 16  | asc         | 33.171          | 0.7986        | 33.6802              | 0.897              | 12.6476             | 0.7732            | 112.321562734786  | 96.8194340095167 |
| 7   | 2024288    | worker   | 12        | 16  | asc         | 6812.3742       | 1246.2132     | 6797.2998            | 1399.6374          | 6820.1426           | 1436.1388         | 112.311232139091  | 115.24021732397  |
| 21  | 1024       | io_uring | 12        | 16  | desc        | 7.4716          | 1.0066        | 7.3508               | 1.1304             | 7.9816              | 1.2096            | 112.298827736936  | 120.166898470097 |
| 20  | 4          | worker   | 12        | 16  | desc        | 1.5068          | 0.0586        | 1.517                | 0.0658             | 1.4756              | 0.06              | 112.286689419795  | 102.389078498294 |
| 4   | 2          | worker   | 12        | 16  | asc         | 2.6132          | 0.08          | 2.9014               | 0.0898             | 2.8808              | 0.0906            | 112.25            | 113.25           |
| 13  | 256        | io_uring | 12        | 16  | desc        | 3.025           | 0.141         | 2.884                | 0.1582             | 2.9044              | 0.1514            | 112.198581560284  | 107.375886524823 |
| 15  | 1          | worker   | 12        | 16  | asc         | 0.9486          | 0.041         | 0.9332               | 0.046              | 1.0708              | 0.0404            | 112.19512195122   | 98.5365853658537 |
| 20  | 565536     | io_uring | 12        | 16  | desc        | 7222.234        | 1342.4618     | 7078.2524            | 1506.157           | 3107.292            | 1424.0424         | 112.193657949895  | 106.076940140867 |
| 26  | 4          | io_uring | 12        | 16  | desc        | 1.2562          | 0.0476        | 1.2748               | 0.0534             | 1.2604              | 0.0542            | 112.18487394958   | 113.865546218487 |
| 8   | 8          | io_uring | 12        | 16  | asc         | 2.1004          | 0.0706        | 2.3026               | 0.0792             | 2.3584              | 0.0786            | 112.181303116147  | 111.331444759207 |
| 10  | 131072     | io_uring | 12        | 16  | desc        | 288.0278        | 60.3364       | 287.8122             | 67.6842            | 286.7358            | 70.3958           | 112.178055038086  | 116.672191247738 |
| 6   | 8192       | io_uring | 12        | 16  | desc        | 32.085          | 4.1           | 32.2516              | 4.5988             | 33.0588             | 4.2994            | 112.165853658537  | 104.863414634146 |
| 30  | 16         | io_uring | 12        | 16  | asc         | 11.8618         | 0.277         | 11.6304              | 0.3106             | 10.3488             | 0.2728            | 112.129963898917  | 98.4837545126354 |
| 5   | 256        | io_uring | 12        | 16  | desc        | 4.954           | 0.2226        | 5.0106               | 0.2496             | 5.0498              | 0.2356            | 112.129380053908  | 105.840071877808 |
| 5   | 128        | worker   | 12        | 16  | desc        | 4.406           | 0.1668        | 4.5184               | 0.187              | 4.5486              | 0.2154            | 112.1103117506    | 129.136690647482 |
| 18  | 32         | worker   | 12        | 16  | desc        | 4.7546          | 0.1736        | 4.858                | 0.1946             | 3.0934              | 0.177             | 112.096774193548  | 101.958525345622 |
| 29  | 95268      | io_uring | 12        | 16  | asc         | 7287.4286       | 836.8684      | 7461.9816            | 937.957            | 1893.0606           | 885.5532          | 112.079390260165  | 105.817497709317 |
| 2   | 128036     | worker   | 12        | 16  | desc        | 2713.6392       | 552.3862      | 2704.1382            | 619.109            | 2715.049            | 566.6012          | 112.079012835585  | 102.573380725297 |
| 7   | 1          | worker   | 12        | 16  | desc        | 0.9524          | 0.0448        | 1.0386               | 0.0502             | 1.037               | 0.045             | 112.053571428571  | 100.446428571429 |
| 22  | 1512144    | worker   | 12        | 16  | asc         | 2641.682        | 1423.9598     | 2683.1898            | 1595.5896          | 2660.7758           | 1592.8586         | 112.052994754487  | 111.86120563235  |
| 22  | 1024       | io_uring | 12        | 16  | desc        | 6.703           | 1.023         | 7.2762               | 1.1462             | 7.2106              | 1.1488            | 112.043010752688  | 112.297165200391 |
| 13  | 262144     | io_uring | 12        | 16  | desc        | 499.7754        | 71.0666       | 499.4598             | 79.6138            | 498.4262            | 75.436            | 112.027028167944  | 106.148317212305 |
| 16  | 8192       | io_uring | 12        | 16  | desc        | 6.9962          | 2.0626        | 6.3266               | 2.3106             | 6.5384              | 2.2472            | 112.023659458935  | 108.949869097256 |
| 4   | 190536     | worker   | 12        | 16  | asc         | 4643.8372       | 816.3242      | 4640.7336            | 914.282            | 3777.1324           | 864.0258          | 111.999864759614  | 105.843462683086 |
| 14  | 5048576    | io_uring | 12        | 16  | desc        | 8515.081        | 1291.6034     | 8603.5196            | 1446.3126          | 8577.0588           | 1455.9116         | 111.978073145363  | 112.721257934131 |
| 1   | 65536      | worker   | 12        | 16  | desc        | 1591.5738       | 285.1146      | 1593.4074            | 319.2384           | 1599.739            | 322.3716          | 111.968450580924  | 113.067377117833 |
| 8   | 2048       | io_uring | 12        | 16  | desc        | 6.2766          | 1.1618        | 6.3042               | 1.3006             | 6.163               | 1.2366            | 111.94697882596   | 106.438285419177 |
| 4   | 8          | io_uring | 12        | 16  | asc         | 3.2796          | 0.1124        | 3.4452               | 0.1258             | 3.43                | 0.116             | 111.921708185053  | 103.202846975089 |
| 2   | 128036     | io_uring | 12        | 16  | asc         | 1223.0102       | 499.3996      | 1235.5194            | 558.9114           | 1248.8542           | 569.4478          | 111.91666953678   | 114.026483000787 |
| 3   | 315536     | worker   | 12        | 16  | desc        | 3060.1064       | 1404.1434     | 3034.979             | 1571.0742          | 3058.768            | 1478.3016         | 111.888443872613  | 105.28138365355  |
| 18  | 32         | io_uring | 12        | 16  | asc         | 4.8044          | 0.1582        | 4.8918               | 0.177              | 3.2832              | 0.1732            | 111.883691529709  | 109.481668773704 |
| 6   | 2524288    | worker   | 12        | 16  | asc         | 3187.9258       | 1466.6442     | 3196.4098            | 1640.9104          | 3178.4416           | 1566.7304         | 111.881968373788  | 106.824163624688 |
| 28  | 16         | worker   | 12        | 16  | desc        | 2.1156          | 0.0742        | 2.1386               | 0.083              | 2.3338              | 0.0738            | 111.859838274933  | 99.4609164420485 |
| 4   | 32         | worker   | 12        | 16  | desc        | 2.6856          | 0.203         | 2.9144               | 0.227              | 3.248               | 0.2914            | 111.822660098522  | 143.546798029557 |
| 24  | 32         | worker   | 12        | 16  | desc        | 2.5024          | 0.1032        | 2.577                | 0.1154             | 2.6872              | 0.1056            | 111.821705426357  | 102.325581395349 |
| 17  | 32768      | io_uring | 12        | 16  | desc        | 870.3498        | 91.1264       | 871.4288             | 101.8922           | 305.8608            | 81.1676           | 111.814139480985  | 89.0714436211679 |
| 15  | 9048576    | worker   | 12        | 16  | desc        | 5827.1016       | 2382.49       | 5932.9664            | 2663.4378          | 5932.9638           | 2421.128          | 111.792192202276  | 101.621748674706 |
| 27  | 64         | worker   | 12        | 16  | desc        | 3.0452          | 0.0952        | 2.8338               | 0.1064             | 3.05                | 0.1072            | 111.764705882353  | 112.605042016807 |
| 14  | 8          | worker   | 12        | 16  | asc         | 1.4544          | 0.058         | 1.551                | 0.0648             | 1.5428              | 0.0556            | 111.724137931034  | 95.8620689655172 |
| 4   | 1          | worker   | 12        | 16  | desc        | 1.9538          | 0.07          | 1.991                | 0.0782             | 2.1926              | 0.0696            | 111.714285714286  | 99.4285714285714 |
| 17  | 256        | worker   | 12        | 16  | asc         | 20.163          | 0.7654        | 19.3226              | 0.855              | 5.431               | 0.8954            | 111.706297360857  | 116.984583224458 |
| 20  | 190536     | worker   | 12        | 16  | asc         | 5007.8724       | 523.8688      | 4993.0908            | 585.133            | 1609.9156           | 533.962           | 111.694569327282  | 101.926665607877 |
| 2   | 32         | worker   | 12        | 16  | asc         | 3.737           | 0.2038        | 3.9686               | 0.2276             | 4.1544              | 0.2166            | 111.678115799804  | 106.280667320903 |
| 29  | 16384      | worker   | 12        | 16  | desc        | 5354.5964       | 147.9882      | 5584.6772            | 165.2018           | 1290.5234           | 170.8588          | 111.631738206154  | 115.454340278482 |
| 8   | 16         | io_uring | 12        | 16  | asc         | 2.9474          | 0.0828        | 3.0926               | 0.0924             | 3.2328              | 0.0994            | 111.594202898551  | 120.048309178744 |
| 17  | 8          | worker   | 12        | 16  | asc         | 1.8876          | 0.0708        | 2.102                | 0.079              | 2.1384              | 0.075             | 111.581920903955  | 105.93220338983  |
| 15  | 16         | worker   | 12        | 16  | asc         | 2.0834          | 0.0606        | 1.991                | 0.0676             | 1.9554              | 0.0752            | 111.551155115512  | 124.092409240924 |
| 31  | 4096       | worker   | 12        | 16  | desc        | 2154.952        | 42.6352       | 2332.15              | 47.5552            | 458.1624            | 41.9548           | 111.539760573423  | 98.4041355499681 |
| 3   | 253036     | io_uring | 12        | 16  | asc         | 5450.0002       | 1085.5622     | 5465.0374            | 1210.6514          | 5458.9368           | 1216.3164         | 111.522987812214  | 112.04483722812  |
| 11  | 4          | io_uring | 12        | 16  | desc        | 1.4596          | 0.0486        | 1.6498               | 0.0542             | 1.5754              | 0.0584            | 111.522633744856  | 120.164609053498 |
| 30  | 251518     | io_uring | 12        | 16  | desc        | 16380.7984      | 2179.7934     | 16388.2958           | 2430.5106          | 4845.2688           | 2341.8486         | 111.501879031288  | 107.434429336285 |
| 19  | 315536     | io_uring | 12        | 16  | desc        | 6710.71         | 669.2284      | 6749.42              | 746.0462           | 2848.6804           | 697.9014          | 111.47856247583   | 104.284486432435 |
| 23  | 1024       | io_uring | 12        | 16  | desc        | 4.8386          | 1.0158        | 4.8688               | 1.1322             | 5.0512              | 1.0996            | 111.458948611931  | 108.249655443985 |
| 16  | 2048       | worker   | 12        | 16  | asc         | 6.0614          | 0.5664        | 6.5438               | 0.6312             | 6.8238              | 0.7192            | 111.440677966102  | 126.977401129944 |
| 8   | 2024288    | io_uring | 12        | 16  | desc        | 1568.1026       | 1181.4872     | 1602.7016            | 1316.527           | 1609.987            | 1184.753          | 111.429645619521  | 100.276414336101 |
| 6   | 1          | worker   | 12        | 16  | asc         | 1.0532          | 0.0438        | 1.0732               | 0.0488             | 1.115               | 0.045             | 111.415525114155  | 102.739726027397 |
| 17  | 1024       | io_uring | 12        | 16  | asc         | 33.3012         | 2.339         | 33.2684              | 2.6056             | 10.4074             | 2.4262            | 111.398033347584  | 103.728088926892 |
| 20  | 65536      | io_uring | 12        | 16  | asc         | 1733.0638       | 172.9764      | 1743.1876            | 192.6818           | 598.802             | 149.3392          | 111.391958671819  | 86.3350144875255 |
| 20  | 4096       | worker   | 12        | 16  | asc         | 124.4724        | 8.4882        | 125.2072             | 9.4542             | 39.1952             | 9.831             | 111.380504700643  | 115.81960839754  |
| 30  | 1          | io_uring | 12        | 16  | asc         | 1.6168          | 0.0582        | 1.6662               | 0.0648             | 1.6344              | 0.0608            | 111.340206185567  | 104.46735395189  |
| 3   | 64         | io_uring | 12        | 16  | asc         | 4.277           | 0.3302        | 4.2702               | 0.3676             | 4.1402              | 0.3584            | 111.326468806784  | 108.540278619019 |
| 2   | 4          | worker   | 12        | 16  | desc        | 2.3252          | 0.1042        | 2.249                | 0.116              | 2.4438              | 0.0982            | 111.324376199616  | 94.2418426103647 |
| 32  | 1024       | io_uring | 12        | 16  | desc        | 443.8208        | 10.332        | 445.7724             | 11.5014            | 50.1838             | 12.0036           | 111.318234610918  | 116.178861788618 |
| 7   | 128        | io_uring | 12        | 16  | desc        | 3.8832          | 0.1574        | 4.696                | 0.1752             | 4.8158              | 0.1982            | 111.30876747141   | 125.921219822109 |
| 30  | 4096       | io_uring | 12        | 16  | asc         | 2274.5264       | 39.9488       | 2313.8354            | 44.4614            | 472.3668            | 45.3248           | 111.295958827299  | 113.457225248318 |
| 28  | 128        | worker   | 12        | 16  | asc         | 3.0994          | 0.1152        | 3.2126               | 0.1282             | 3.5692              | 0.1322            | 111.284722222222  | 114.756944444444 |
| 18  | 378036     | worker   | 12        | 16  | asc         | 8078.8414       | 867.3878      | 7982.7024            | 965.232            | 3135.7728           | 1142.026          | 111.280329282934  | 131.662677293824 |
| 25  | 512        | worker   | 12        | 16  | asc         | 3.567           | 0.2076        | 3.3158               | 0.231              | 3.8106              | 0.2222            | 111.271676300578  | 107.032755298651 |
| 8   | 1024       | worker   | 12        | 16  | desc        | 4.4482          | 0.5994        | 5.1658               | 0.6668             | 5.864               | 0.7118            | 111.244577911245  | 118.752085418752 |
| 7   | 4096       | worker   | 12        | 16  | desc        | 9.5794          | 2.2692        | 9.4414               | 2.5238             | 12.0838             | 2.494             | 111.219813150009  | 109.906575004407 |
| 3   | 128        | worker   | 12        | 16  | asc         | 6.847           | 0.5552        | 5.7604               | 0.6174             | 5.7812              | 0.5838            | 111.203170028818  | 105.151296829971 |
| 19  | 1024       | worker   | 12        | 16  | desc        | 38.0928         | 2.6538        | 39.4874              | 2.9508             | 13.6752             | 2.515             | 111.191498982591  | 94.7697641118396 |
| 26  | 64         | io_uring | 12        | 16  | asc         | 3.0676          | 0.0986        | 2.8398               | 0.1096             | 2.9708              | 0.0988            | 111.156186612576  | 100.202839756592 |
| 25  | 1          | worker   | 12        | 16  | asc         | 0.8738          | 0.0414        | 0.894                | 0.046              | 0.863               | 0.046             | 111.111111111111  | 111.111111111111 |
| 22  | 762144     | io_uring | 12        | 16  | asc         | 1330.11         | 803.3856      | 1324.7524            | 892.3712           | 1328.6926           | 795.6398          | 111.076324992631  | 99.0358552605374 |
| 19  | 378036     | worker   | 12        | 16  | desc        | 8012.7422       | 904.7134      | 8057.0754            | 1004.3008          | 3147.0314           | 1157.094          | 111.007618545276  | 127.896193424349 |
| 22  | 1262144    | worker   | 12        | 16  | asc         | 2213.4286       | 1254.5258     | 2202.3136            | 1392.0944          | 2227.2952           | 1350.965          | 110.965784840774  | 107.68730304311  |
| 30  | 189018     | worker   | 12        | 16  | desc        | 12421.4172      | 1639.227      | 12767.0154           | 1818.9638          | 3242.5466           | 1700.1966         | 110.964729107073  | 103.719411649515 |
| 27  | 2048       | io_uring | 12        | 16  | desc        | 4.613           | 0.5728        | 4.7648               | 0.6356             | 4.9572              | 0.7634            | 110.963687150838  | 133.275139664804 |
| 3   | 512        | worker   | 12        | 16  | desc        | 8.8376          | 2.0582        | 8.9588               | 2.2836             | 10.146              | 2.4204            | 110.951316684482  | 117.597901078612 |
| 15  | 4048576    | io_uring | 12        | 16  | desc        | 2627.4894       | 1137.7368     | 2606.8204            | 1262.2044          | 2658.255            | 1198.8992         | 110.939929164636  | 105.375795175123 |
| 12  | 2048       | worker   | 12        | 16  | desc        | 4.285           | 1.038         | 4.7534               | 1.1514             | 5.6106              | 1.1024            | 110.924855491329  | 106.204238921002 |
| 12  | 2524288    | worker   | 12        | 16  | asc         | 6511.1038       | 1339.59       | 6486.4042            | 1485.511           | 6480.1682           | 1396.9204         | 110.892959786203  | 104.27969751939  |
| 31  | 1024       | io_uring | 12        | 16  | desc        | 646.5594        | 10.0986       | 649.1882             | 11.1948            | 135.5674            | 11.6018           | 110.854969995841  | 114.885231616264 |
| 13  | 1024       | worker   | 12        | 16  | desc        | 4.2868          | 0.3448        | 4.3152               | 0.3822             | 4.5944              | 0.3748            | 110.84686774942   | 108.700696055684 |
| 14  | 32         | worker   | 12        | 16  | asc         | 2.2032          | 0.0738        | 2.2406               | 0.0818             | 2.3754              | 0.074             | 110.840108401084  | 100.271002710027 |
| 19  | 16384      | worker   | 12        | 16  | desc        | 367.7024        | 39.493        | 364.5404             | 43.7526            | 143.7094            | 43.7116           | 110.785708859798  | 110.681892993695 |
| 9   | 8          | io_uring | 12        | 16  | asc         | 1.9286          | 0.0612        | 1.8066               | 0.0678             | 1.707               | 0.0628            | 110.78431372549   | 102.614379084967 |
| 17  | 16384      | io_uring | 12        | 16  | desc        | 440.3502        | 39.1064       | 433.672              | 43.3214            | 155.1638            | 40.9974           | 110.778286930017  | 104.835525642862 |
| 29  | 256        | io_uring | 12        | 16  | desc        | 166.9982        | 2.3234        | 169.7094             | 2.5738             | 42.2576             | 2.4972            | 110.777309115951  | 107.4804166308   |
| 28  | 4096       | worker   | 12        | 16  | desc        | 5.0366          | 1.0956        | 5.098                | 1.2132             | 6.026               | 1.2678            | 110.733844468784  | 115.717415115005 |
| 12  | 1024       | worker   | 12        | 16  | asc         | 5.6292          | 0.5464        | 5.6982               | 0.6048             | 5.9068              | 0.6414            | 110.688140556369  | 117.386530014641 |
| 21  | 2048       | io_uring | 12        | 16  | desc        | 12.4478         | 1.9352        | 12.7002              | 2.142              | 12.6634             | 2.1598            | 110.686233980984  | 111.606035551881 |
| 18  | 512        | worker   | 12        | 16  | asc         | 26.6124         | 1.335         | 28.7464              | 1.4776             | 8.9544              | 1.4074            | 110.681647940075  | 105.423220973783 |
| 31  | 2          | io_uring | 12        | 16  | desc        | 2.2868          | 0.0806        | 2.2952               | 0.0892             | 2.1842              | 0.08              | 110.669975186104  | 99.2555831265508 |
| 9   | 128        | io_uring | 12        | 16  | asc         | 2.9342          | 0.1388        | 2.7428               | 0.1536             | 2.834               | 0.1538            | 110.662824207493  | 110.806916426513 |
| 12  | 8192       | worker   | 12        | 16  | desc        | 8.5076          | 3.7378        | 8.7372               | 4.1356             | 10.456              | 3.991             | 110.642624003424  | 106.774038204291 |
| 4   | 256        | worker   | 12        | 16  | desc        | 4.324           | 1.0086        | 4.3334               | 1.1158             | 5.121               | 1.0586            | 110.628594090819  | 104.957366646837 |
| 17  | 1024       | worker   | 12        | 16  | desc        | 41.2712         | 2.43          | 43.287               | 2.6882             | 13.6316             | 2.816             | 110.625514403292  | 115.884773662551 |
| 1   | 440536     | io_uring | 12        | 16  | desc        | 10666.5456      | 1861.2324     | 10771.7272           | 2058.784           | 10703.2758          | 1864.3822         | 110.61402111848   | 100.169231956203 |
| 15  | 512        | worker   | 12        | 16  | asc         | 3.576           | 0.2124        | 3.4698               | 0.2348             | 3.7774              | 0.2188            | 110.546139359699  | 103.0131826742   |
| 23  | 2048       | worker   | 12        | 16  | desc        | 7.0188          | 1.9096        | 7.1958               | 2.1108             | 8.6234              | 2.1402            | 110.536237955593  | 112.075827398408 |
| 20  | 503036     | worker   | 12        | 16  | desc        | 6348.3706       | 1174.0542     | 6349.7534            | 1297.6184          | 2458.0306           | 1341.8832         | 110.524573737737  | 114.294825571085 |
| 12  | 1024       | io_uring | 12        | 16  | asc         | 5.6432          | 0.5494        | 5.4394               | 0.6072             | 5.6256              | 0.5932            | 110.520567892246  | 107.972333454678 |
| 16  | 256        | worker   | 12        | 16  | desc        | 2.5072          | 0.1636        | 2.7362               | 0.1808             | 2.7118              | 0.1476            | 110.513447432763  | 90.2200488997555 |
| 7   | 524288     | worker   | 12        | 16  | asc         | 1762.5786       | 309.068       | 1766.6558            | 341.545            | 1567.6466           | 338.376           | 110.508043537345  | 109.482702835622 |
| 29  | 251518     | io_uring | 12        | 16  | desc        | 35047.1244      | 1963.7994     | 35064.2574           | 2170.0026          | 8843.8408           | 2246.3438         | 110.500217079199  | 114.387640611358 |
| 12  | 2524288    | io_uring | 12        | 16  | asc         | 6438.3684       | 1401.1176     | 6481.9238            | 1548.1392          | 6523.9572           | 1405.2836         | 110.493166312378  | 100.29733407103  |
| 22  | 762144     | worker   | 12        | 16  | asc         | 1323.5386       | 775.6872      | 1319.4652            | 856.8556           | 1338.5972           | 832.2712          | 110.464063349247  | 107.294693015432 |
| 27  | 1          | io_uring | 12        | 16  | asc         | 1.1296          | 0.0402        | 1.0456               | 0.0444             | 1.0086              | 0.0426            | 110.44776119403   | 105.970149253731 |
| 26  | 256        | io_uring | 12        | 16  | desc        | 3.66            | 0.1456        | 3.4936               | 0.1608             | 3.5392              | 0.1532            | 110.43956043956   | 105.21978021978  |
| 21  | 1262144    | worker   | 12        | 16  | asc         | 1552.414        | 1326.8868     | 1569.4064            | 1465.2678          | 1564.7618           | 1308.1772         | 110.428998163219  | 98.5899626102242 |
| 3   | 128036     | worker   | 12        | 16  | desc        | 1240.3558       | 540.7002      | 1249.334             | 597.0824           | 1249.338            | 581.1272          | 110.427626991815  | 107.476786581547 |
| 8   | 524288     | io_uring | 12        | 16  | asc         | 1980.9092       | 299.039       | 1981.5036            | 330.1982           | 1985.435            | 308.3066          | 110.419778022265  | 103.099127538548 |
| 7   | 3524288    | worker   | 12        | 16  | asc         | 11786.2634      | 1985.3094     | 11859.7624           | 2192.109           | 11871.6888          | 2025.521          | 110.416492260602  | 102.025457593663 |
| 6   | 3524288    | worker   | 12        | 16  | desc        | 11906.8118      | 2003.5792     | 11796.0162           | 2211.9326          | 10573.3804          | 2032.3612         | 110.399059842506  | 101.436529187366 |
| 28  | 262144     | worker   | 12        | 16  | desc        | 93.1238         | 66.9738       | 94.35                | 73.9292            | 95.8876             | 66.8822           | 110.385255129618  | 99.8632300989342 |
| 9   | 1024       | io_uring | 12        | 16  | desc        | 5.23            | 0.5448        | 5.484                | 0.6012             | 5.5994              | 0.6076            | 110.352422907489  | 111.527165932452 |
| 17  | 4096       | io_uring | 12        | 16  | asc         | 76.4214         | 8.2988        | 78.7712              | 9.1572             | 27.8698             | 9.4724            | 110.343664144214  | 114.14180363426  |
| 4   | 1024       | io_uring | 12        | 16  | desc        | 8.4772          | 3.6576        | 8.515                | 4.0356             | 9.1228              | 3.8896            | 110.334645669291  | 106.342957130359 |
| 14  | 4          | io_uring | 12        | 16  | desc        | 1.2592          | 0.0484        | 1.2336               | 0.0534             | 1.383               | 0.051             | 110.330578512397  | 105.371900826446 |
| 13  | 524288     | worker   | 12        | 16  | asc         | 205.334         | 146.9302      | 207.5622             | 162.086            | 211.3982            | 152.0696          | 110.314965881759  | 103.497851360714 |
| 12  | 1524288    | worker   | 12        | 16  | desc        | 973.5128        | 782.3576      | 988.3248             | 862.9948           | 991.809             | 834.262           | 110.306949149596  | 106.634357485631 |
| 19  | 4096       | worker   | 12        | 16  | asc         | 104.4212        | 8.4038        | 104.665              | 9.2698             | 26.0762             | 9.1072            | 110.304862086199  | 108.370023084795 |
| 22  | 1762144    | worker   | 12        | 16  | asc         | 3063.2188       | 1881.0886     | 3099.3606            | 2074.5034          | 3097.0266           | 1662.8796         | 110.282067521966  | 88.3998552752911 |
| 32  | 512        | io_uring | 12        | 16  | asc         | 332.531         | 4.8966        | 333.9614             | 5.3996             | 77.7196             | 5.5304            | 110.27243393375   | 112.943675203202 |
| 1   | 8          | io_uring | 12        | 16  | desc        | 3.2754          | 0.1132        | 3.2688               | 0.1248             | 3.5978              | 0.1288            | 110.247349823322  | 113.780918727915 |
| 26  | 8192       | io_uring | 12        | 16  | desc        | 12.5056         | 2.0132        | 12.7498              | 2.2188             | 13.2338             | 2.4114            | 110.212596860719  | 119.779455593086 |
| 7   | 32         | io_uring | 12        | 16  | desc        | 3.9496          | 0.104         | 3.5742               | 0.1146             | 3.759               | 0.1054            | 110.192307692308  | 101.346153846154 |
| 10  | 131072     | worker   | 12        | 16  | asc         | 152.0544        | 61.5402       | 150.2286             | 67.8094            | 151.186             | 63.3118           | 110.187162212667  | 102.878768674785 |
| 15  | 128        | worker   | 12        | 16  | asc         | 2.57            | 0.11          | 2.5596               | 0.1212             | 2.4092              | 0.1326            | 110.181818181818  | 120.545454545455 |
| 27  | 7048576    | worker   | 12        | 16  | asc         | 7746.5688       | 2017.8704     | 7770.8028            | 2223.292           | 7767.853            | 2092.2476         | 110.180118604247  | 103.685925518309 |
| 30  | 2          | worker   | 12        | 16  | desc        | 2.1114          | 0.0786        | 1.9048               | 0.0866             | 1.8548              | 0.0802            | 110.178117048346  | 102.035623409669 |
| 30  | 157768     | io_uring | 12        | 16  | asc         | 23966.263       | 1268.8118     | 23613.9998           | 1397.875           | 5756.9304           | 1427.5682         | 110.171973495202  | 112.512210242685 |
| 32  | 157768     | worker   | 12        | 16  | desc        | 11096.1956      | 1311.5036     | 10789.9602           | 1444.1732          | 2689.409            | 1541.9744         | 110.115839560029  | 117.573020767919 |
| 11  | 2524288    | worker   | 12        | 16  | desc        | 2830.149        | 1270.824      | 2812.6942            | 1398.7476          | 2833.6548           | 1388.927          | 110.066193273026  | 109.293419072979 |
| 32  | 251518     | io_uring | 12        | 16  | asc         | 35506.1126      | 2034.4022     | 35102.2124           | 2238.9932          | 8786.9004           | 2257.071          | 110.056566002534  | 110.945171018789 |
| 21  | 1024       | worker   | 12        | 16  | desc        | 7.792           | 1.0118        | 7.6134               | 1.1134             | 8.2882              | 1.1252            | 110.041510179877  | 111.20774856691  |
| 9   | 1524288    | io_uring | 12        | 16  | asc         | 975.228         | 805.153       | 968.4958             | 885.9364           | 987.9594            | 786.9896          | 110.033298019134  | 97.7441057786532 |
| 22  | 1512144    | worker   | 12        | 16  | desc        | 6487.6264       | 1644.0886     | 6488.031             | 1808.6916          | 6487.079            | 1692.164          | 110.011808366046  | 102.924136813551 |
| 25  | 6048576    | worker   | 12        | 16  | desc        | 7987.7008       | 1797.1948     | 8087.8312            | 1976.4064          | 8021.9162           | 1857.4724         | 109.971740403433  | 103.353982551029 |
| 14  | 64         | worker   | 12        | 16  | asc         | 2.5968          | 0.0884        | 2.505                | 0.0972             | 2.4028              | 0.0842            | 109.954751131222  | 95.2488687782805 |
| 16  | 64         | io_uring | 12        | 16  | asc         | 2.4126          | 0.0884        | 2.53                 | 0.0972             | 2.6476              | 0.085             | 109.954751131222  | 96.1538461538461 |
| 6   | 128        | io_uring | 12        | 16  | asc         | 4.3458          | 0.1812        | 4.3068               | 0.1992             | 4.2108              | 0.169             | 109.933774834437  | 93.2671081677704 |
| 23  | 16         | io_uring | 12        | 16  | asc         | 2.4854          | 0.0866        | 2.5122               | 0.0952             | 2.6786              | 0.0858            | 109.930715935335  | 99.0762124711316 |
| 1   | 512        | io_uring | 12        | 16  | desc        | 16.0394         | 1.9278        | 15.738               | 2.1188             | 16.081              | 2.164             | 109.907666770412  | 112.25230833074  |
| 28  | 16384      | worker   | 12        | 16  | asc         | 25.467          | 3.979         | 25.1442              | 4.373              | 26.9596             | 4.312             | 109.901985423473  | 108.368936918824 |
| 7   | 1024288    | worker   | 12        | 16  | asc         | 3455.3232       | 615.5382      | 3461.5972            | 676.4352           | 3441.0952           | 639.2198          | 109.893293381304  | 103.84729981015  |
| 15  | 1024       | io_uring | 12        | 16  | asc         | 4.2076          | 0.3348        | 4.8308               | 0.3678             | 4.3466              | 0.3596            | 109.856630824373  | 107.407407407407 |
| 13  | 1048576    | io_uring | 12        | 16  | desc        | 1972.174        | 302.9536      | 1984.7428            | 332.757            | 1988.0042           | 312.9634          | 109.837612096374  | 103.304070326281 |
| 13  | 5048576    | worker   | 12        | 16  | asc         | 1933.0278       | 1395.8244     | 1940.7504            | 1533.0942          | 1941.5536           | 1531.5858         | 109.834317267989  | 109.72625209876  |
| 7   | 4          | io_uring | 12        | 16  | asc         | 1.5808          | 0.053         | 1.6208               | 0.0582             | 1.6166              | 0.0618            | 109.811320754717  | 116.603773584906 |
| 17  | 256        | worker   | 12        | 16  | desc        | 20.7236         | 0.7796        | 21.7162              | 0.856              | 6.6902              | 0.811             | 109.799897383273  | 104.027706516162 |
| 5   | 3524288    | io_uring | 12        | 16  | desc        | 13285.8824      | 1997.3218     | 13218.8312           | 2192.4982          | 13206.8604          | 2081.5652         | 109.771905558734  | 104.217818080191 |
| 5   | 4524288    | worker   | 12        | 16  | desc        | 16998.354       | 2615.5806     | 16933.29             | 2870.331           | 15297.0552          | 2672.3856         | 109.739726621309  | 102.171793138395 |
| 2   | 190536     | worker   | 12        | 16  | asc         | 1845.4482       | 807.5224      | 1831.9326            | 886.1636           | 1908.3434           | 828.4302          | 109.738578149659  | 102.5891294161   |
