+-----+------------+----------+-----------+-----+-------------+-----------------+---------------+----------------------+--------------------+---------------------+-------------------+-------------------+------------------+
| did | num_values | iomethod | ioworkers | eic | query_order | master_uncached | master_cached | patched_off_uncached | patched_off_cached | patched_on_uncached | patched_on_cached | patched_off_coeff | patched_on_coeff |
| 20  | 512        | worker   | 12        | 16  | asc         | 4.3564          | 0.1028        | 4.5756               | 0.129              | 5.7464              | 0.1928            | 125.486381322957  | 187.548638132296 |
| 46  | 512        | io_uring | 12        | 16  | desc        | 5.607           | 0.1648        | 6.0832               | 0.2178             | 5.147               | 0.306             | 132.160194174757  | 185.679611650485 |
| 45  | 512        | io_uring | 12        | 16  | desc        | 7.883           | 0.1754        | 7.9614               | 0.2134             | 8.3874              | 0.3252            | 121.664766248575  | 185.404789053592 |
| 21  | 512        | io_uring | 12        | 16  | asc         | 5.6904          | 0.1234        | 5.9866               | 0.1434             | 5.8748              | 0.2286            | 116.207455429498  | 185.251215559157 |
| 11  | 256        | io_uring | 12        | 16  | desc        | 43.756          | 0.3036        | 43.7316              | 0.3684             | 16.4274             | 0.5624            | 121.343873517787  | 185.243741765481 |
| 38  | 1024       | worker   | 12        | 16  | asc         | 19.1464         | 0.2796        | 32.6858              | 0.296              | 11.926              | 0.5166            | 105.865522174535  | 184.763948497854 |
| 35  | 2048       | io_uring | 12        | 16  | desc        | 5.0878          | 0.4316        | 5.0796               | 0.5072             | 5.0446              | 0.7936            | 117.516218721038  | 183.873957367933 |
| 45  | 2048       | io_uring | 12        | 16  | asc         | 5.4632          | 0.4012        | 5.0016               | 0.4142             | 5.2156              | 0.7376            | 103.240279162512  | 183.848454636092 |
| 40  | 2048       | io_uring | 12        | 16  | asc         | 30.9338         | 0.4108        | 32.3068              | 0.6824             | 15.4718             | 0.7532            | 166.114897760467  | 183.349561830574 |
| 10  | 512        | worker   | 12        | 16  | asc         | 81.4482         | 0.5516        | 80.4918              | 0.9168             | 27.5026             | 1.0098            | 166.207396664249  | 183.067440174039 |
| 38  | 2048       | io_uring | 12        | 16  | desc        | 30.3368         | 0.4048        | 23.3408              | 0.4986             | 13.765              | 0.7396            | 123.171936758893  | 182.707509881423 |
| 14  | 1024       | io_uring | 12        | 16  | asc         | 70.8804         | 0.6126        | 74.7744              | 0.718              | 18.244              | 1.1182            | 117.205354227881  | 182.533463924257 |
| 26  | 512        | io_uring | 12        | 16  | desc        | 15.7562         | 0.2378        | 12.3462              | 0.2912             | 12.3932             | 0.434             | 122.455845248108  | 182.506307821699 |
| 39  | 256        | worker   | 12        | 16  | desc        | 13.8898         | 0.1364        | 12.7366              | 0.1424             | 9.4046              | 0.2484            | 104.398826979472  | 182.111436950147 |
| 40  | 8192       | worker   | 12        | 16  | desc        | 30.9952         | 0.958         | 26.8656              | 1.401              | 17.9776             | 1.7432            | 146.242171189979  | 181.9624217119   |
| 39  | 8192       | worker   | 12        | 16  | desc        | 29.6886         | 0.961         | 33.2044              | 1.3464             | 22.1734             | 1.742             | 140.104058272633  | 181.269510926119 |
| 27  | 256        | worker   | 12        | 16  | asc         | 11.3476         | 0.1658        | 14.3664              | 0.179              | 10.8654             | 0.3004            | 107.961399276236  | 181.182147165259 |
| 42  | 4096       | worker   | 12        | 16  | asc         | 3.5982          | 0.5264        | 3.662                | 0.6046             | 4.512               | 0.9502            | 114.855623100304  | 180.509118541033 |
| 37  | 256        | io_uring | 12        | 16  | desc        | 12.7766         | 0.1434        | 12.318               | 0.134              | 8.0148              | 0.2576            | 93.444909344491   | 179.637377963738 |
| 27  | 4096       | worker   | 12        | 16  | asc         | 23.301          | 0.8612        | 22.7292              | 0.8498             | 15.8116             | 1.5436            | 98.6762656758012  | 179.238272178356 |
| 16  | 256        | io_uring | 12        | 16  | asc         | 21.0786         | 0.1962        | 21.5704              | 0.323              | 8.4728              | 0.3516            | 164.627930682977  | 179.204892966361 |
| 24  | 2048       | worker   | 12        | 16  | desc        | 6.0176          | 0.2648        | 5.9576               | 0.2696             | 6.251               | 0.4744            | 101.812688821752  | 179.154078549849 |
| 21  | 2048       | worker   | 12        | 16  | desc        | 11.3244         | 0.2726        | 12.5218              | 0.3152             | 11.359              | 0.4876            | 115.62729273661   | 178.870139398386 |
| 13  | 256        | io_uring | 12        | 16  | desc        | 20.6346         | 0.1932        | 21.1462              | 0.2572             | 9.118               | 0.3454            | 133.126293995859  | 178.778467908903 |
| 28  | 4096       | io_uring | 12        | 16  | desc        | 19.5168         | 0.8334        | 18.4286              | 0.8918             | 13.521              | 1.4856            | 107.007439404848  | 178.25773938085  |
| 14  | 2          | io_uring | 12        | 16  | asc         | 0.3964          | 0.0218        | 0.4242               | 0.0262             | 0.4018              | 0.0388            | 120.183486238532  | 177.981651376147 |
| 20  | 1024       | io_uring | 12        | 16  | asc         | 6.4654          | 0.164         | 5.5754               | 0.2154             | 6.657               | 0.2912            | 131.341463414634  | 177.560975609756 |
| 3   | 16         | worker   | 12        | 16  | asc         | 3.1788          | 0.0522        | 3.182                | 0.0638             | 3.2938              | 0.0926            | 122.222222222222  | 177.394636015326 |
| 27  | 2048       | worker   | 12        | 16  | desc        | 19.6088         | 0.4846        | 16.5708              | 0.6938             | 13.202              | 0.8594            | 143.169624432522  | 177.342137845646 |
| 31  | 128        | worker   | 12        | 16  | asc         | 10.5334         | 0.116         | 10.2756              | 0.1368             | 8.4114              | 0.2056            | 117.931034482759  | 177.241379310345 |
| 38  | 2048       | worker   | 12        | 16  | asc         | 30.3008         | 0.426         | 22.1256              | 0.5124             | 15.2358             | 0.7534            | 120.281690140845  | 176.854460093897 |
| 34  | 512        | io_uring | 12        | 16  | desc        | 5.6522          | 0.1472        | 6.092                | 0.1886             | 6.0212              | 0.2602            | 128.125           | 176.766304347826 |
| 16  | 1024       | worker   | 12        | 16  | desc        | 70.033          | 0.643         | 73.3472              | 0.8898             | 13.3124             | 1.1346            | 138.382581648523  | 176.454121306376 |
| 11  | 128        | worker   | 12        | 16  | desc        | 22.5142         | 0.2022        | 22.3344              | 0.2288             | 13.619              | 0.3544            | 113.155291790307  | 175.272007912957 |
| 45  | 2048       | io_uring | 12        | 16  | desc        | 12.3012         | 0.4186        | 10.5464              | 0.5566             | 11.0276             | 0.7332            | 132.967032967033  | 175.155279503106 |
| 18  | 4096       | worker   | 12        | 16  | asc         | 6.5246          | 0.4114        | 6.8398               | 0.6142             | 7.2336              | 0.7178            | 149.295089936801  | 174.477394263491 |
| 18  | 2048       | io_uring | 12        | 16  | desc        | 7.0334          | 0.2378        | 7.0802               | 0.3744             | 6.5158              | 0.4148            | 157.44322960471   | 174.432296047098 |
| 3   | 1024       | worker   | 12        | 16  | asc         | 18.4362         | 0.4342        | 18.0564              | 0.658              | 16.5398             | 0.7564            | 151.543067710732  | 174.20543528328  |
| 4   | 64         | io_uring | 12        | 16  | asc         | 6.0472          | 0.0876        | 5.2802               | 0.1126             | 5.3072              | 0.1524            | 128.538812785388  | 173.972602739726 |
| 28  | 1024       | worker   | 12        | 16  | desc        | 12.3186         | 0.3188        | 16.4872              | 0.465              | 12.9718             | 0.5544            | 145.859473023839  | 173.902132998745 |
| 20  | 2048       | io_uring | 12        | 16  | asc         | 6.7946          | 0.2346        | 7.9202               | 0.2544             | 6.2054              | 0.4078            | 108.43989769821   | 173.82779198636  |
| 23  | 4096       | worker   | 12        | 16  | asc         | 18.1614         | 0.4586        | 17.696               | 0.4872             | 13.2128             | 0.7958            | 106.236371565635  | 173.52812908853  |
| 18  | 512        | worker   | 12        | 16  | desc        | 5.3194          | 0.1072        | 5.3394               | 0.1848             | 5.478               | 0.1858            | 172.388059701493  | 173.320895522388 |
| 25  | 512        | worker   | 12        | 16  | desc        | 18.3112         | 0.259         | 17.5306              | 0.2432             | 10.4968             | 0.4486            | 93.8996138996139  | 173.204633204633 |
| 18  | 2048       | worker   | 12        | 16  | asc         | 5.8926          | 0.2424        | 5.6752               | 0.2956             | 6.143               | 0.4192            | 121.947194719472  | 172.937293729373 |
| 33  | 512        | worker   | 12        | 16  | desc        | 6.121           | 0.1428        | 5.3614               | 0.1804             | 6.0502              | 0.2468            | 126.330532212885  | 172.829131652661 |
| 21  | 512        | worker   | 12        | 16  | desc        | 6.7708          | 0.1208        | 6.1666               | 0.1498             | 6.613               | 0.2084            | 124.006622516556  | 172.516556291391 |
| 38  | 16384      | io_uring | 12        | 16  | asc         | 29.7338         | 1.7022        | 32.6696              | 1.9862             | 18.8536             | 2.9318            | 116.684290917636  | 172.235929972976 |
| 42  | 2048       | io_uring | 12        | 16  | desc        | 5.0864          | 0.277         | 5.682                | 0.3222             | 5.5428              | 0.4762            | 116.317689530686  | 171.913357400722 |
| 33  | 1024       | io_uring | 12        | 16  | desc        | 9.2938          | 0.2422        | 9.6298               | 0.2504             | 9.6566              | 0.4162            | 103.385631709331  | 171.841453344344 |
| 27  | 1024       | io_uring | 12        | 16  | desc        | 18.3442         | 0.3388        | 14.4578              | 0.443              | 14.8676             | 0.5818            | 130.755608028335  | 171.72373081464  |
| 18  | 4096       | io_uring | 12        | 16  | asc         | 6.4702          | 0.4076        | 6.2798               | 0.417              | 5.8274              | 0.6994            | 102.306182531894  | 171.589793915604 |
| 4   | 128        | worker   | 12        | 16  | asc         | 6.9348          | 0.1136        | 6.5752               | 0.179              | 6.1392              | 0.1948            | 157.570422535211  | 171.478873239437 |
| 42  | 1024       | worker   | 12        | 16  | desc        | 3.2766          | 0.1604        | 3.1608               | 0.178              | 3.7398              | 0.275             | 110.972568578554  | 171.4463840399   |
| 39  | 4096       | io_uring | 12        | 16  | asc         | 23.6614         | 0.5984        | 25.7838              | 0.6082             | 14.1326             | 1.0256            | 101.637700534759  | 171.390374331551 |
| 19  | 256        | io_uring | 12        | 16  | desc        | 3.8188          | 0.0838        | 4.8094               | 0.1132             | 4.057               | 0.1436            | 135.08353221957   | 171.360381861575 |
| 32  | 2048       | io_uring | 12        | 16  | desc        | 72.5142         | 0.9708        | 78.7652              | 1.1678             | 19.2644             | 1.662             | 120.29254223321   | 171.199011124845 |
| 45  | 64         | io_uring | 12        | 16  | desc        | 4.7492          | 0.0652        | 4.5216               | 0.0802             | 3.4718              | 0.1116            | 123.006134969325  | 171.165644171779 |
| 25  | 512        | io_uring | 12        | 16  | asc         | 12.942          | 0.2746        | 14.6118              | 0.2516             | 9.1372              | 0.4694            | 91.6241806263656  | 170.939548434086 |
| 41  | 4096       | io_uring | 12        | 16  | asc         | 2.252           | 0.5158        | 2.0866               | 0.534              | 2.6012              | 0.8806            | 103.528499418379  | 170.725087243117 |
| 13  | 128        | io_uring | 12        | 16  | asc         | 10.998          | 0.1222        | 11.9308              | 0.1462             | 8.1988              | 0.2086            | 119.639934533552  | 170.703764320786 |
| 12  | 256        | io_uring | 12        | 16  | asc         | 42.8818         | 0.2906        | 42.9556              | 0.2974             | 20.9446             | 0.496             | 102.339986235375  | 170.681348933242 |
| 1   | 1024       | worker   | 12        | 16  | desc        | 19.484          | 0.4816        | 18.6446              | 0.5998             | 20.2656             | 0.8184            | 124.543189368771  | 169.933554817276 |
| 3   | 256        | worker   | 12        | 16  | asc         | 8.693           | 0.1864        | 8.418                | 0.1684             | 7.2254              | 0.3162            | 90.343347639485   | 169.635193133047 |
| 17  | 512        | io_uring | 12        | 16  | desc        | 4.9596          | 0.1114        | 5.55                 | 0.1464             | 5.1216              | 0.1888            | 131.418312387792  | 169.479353680431 |
| 22  | 1024       | worker   | 12        | 16  | asc         | 6.3122          | 0.1786        | 6.36                 | 0.2164             | 6.018               | 0.302             | 121.164613661814  | 169.092945128779 |
| 15  | 256        | worker   | 12        | 16  | desc        | 19.8046         | 0.2022        | 19.7576              | 0.296              | 8.7236              | 0.3418            | 146.389713155292  | 169.040553907023 |
| 46  | 128        | io_uring | 12        | 16  | asc         | 5.9262          | 0.0942        | 5.4874               | 0.1276             | 5.8656              | 0.159             | 135.456475583864  | 168.789808917197 |
| 24  | 2048       | io_uring | 12        | 16  | asc         | 12.1062         | 0.3202        | 11.3756              | 0.3134             | 11.9616             | 0.5396            | 97.8763272954404  | 168.519675202998 |
| 19  | 512        | worker   | 12        | 16  | asc         | 5.3194          | 0.1238        | 5.287                | 0.1488             | 4.9402              | 0.208             | 120.193861066236  | 168.012924071082 |
| 36  | 512        | worker   | 12        | 16  | asc         | 6.0004          | 0.146         | 6.2744               | 0.2272             | 4.6954              | 0.2452            | 155.616438356164  | 167.945205479452 |
| 40  | 4096       | worker   | 12        | 16  | desc        | 28.0168         | 0.5966        | 28.2978              | 0.7326             | 18.5272             | 1.0016            | 122.795843110962  | 167.884679852497 |
| 16  | 4          | worker   | 12        | 16  | desc        | 0.6548          | 0.0224        | 0.6912               | 0.0256             | 0.6426              | 0.0376            | 114.285714285714  | 167.857142857143 |
| 36  | 256        | io_uring | 12        | 16  | desc        | 2.443           | 0.0892        | 2.7034               | 0.1252             | 2.8424              | 0.1494            | 140.358744394619  | 167.488789237668 |
| 35  | 1024       | worker   | 12        | 16  | desc        | 4.2424          | 0.2464        | 3.9296               | 0.2846             | 3.428               | 0.4122            | 115.503246753247  | 167.288961038961 |
| 29  | 512        | worker   | 12        | 16  | asc         | 36.486          | 0.318         | 36.65                | 0.3748             | 10.9098             | 0.5316            | 117.861635220126  | 167.169811320755 |
| 30  | 256        | worker   | 12        | 16  | desc        | 19.446          | 0.1964        | 19.2778              | 0.228              | 7.0788              | 0.3276            | 116.089613034623  | 166.802443991853 |
| 4   | 256        | io_uring | 12        | 16  | asc         | 9.0898          | 0.1646        | 8.4622               | 0.1728             | 8.2794              | 0.2744            | 104.98177399757   | 166.707168894289 |
| 16  | 64         | worker   | 12        | 16  | desc        | 5.8624          | 0.0786        | 5.9922               | 0.0918             | 5.828               | 0.131             | 116.793893129771  | 166.666666666667 |
| 27  | 64         | worker   | 12        | 16  | asc         | 5.167           | 0.079         | 6.4574               | 0.0964             | 5.4492              | 0.1316            | 122.025316455696  | 166.582278481013 |
| 3   | 256        | io_uring | 12        | 16  | asc         | 8.2586          | 0.174         | 8.0608               | 0.2314             | 7.8452              | 0.2898            | 132.988505747126  | 166.551724137931 |
| 46  | 2048       | io_uring | 12        | 16  | desc        | 8.3342          | 0.4916        | 9.2294               | 0.4156             | 7.4296              | 0.8176            | 84.540276647681   | 166.314076484947 |
| 34  | 512        | worker   | 12        | 16  | desc        | 5.705           | 0.1496        | 5.725                | 0.2084             | 6.5268              | 0.2488            | 139.304812834225  | 166.310160427807 |
| 13  | 128        | worker   | 12        | 16  | desc        | 10.9434         | 0.1218        | 11.0758              | 0.1876             | 7.0876              | 0.2024            | 154.022988505747  | 166.174055829228 |
| 40  | 512        | worker   | 12        | 16  | asc         | 21.7172         | 0.2008        | 21.9888              | 0.2622             | 11.9012             | 0.3336            | 130.577689243028  | 166.135458167331 |
| 39  | 2048       | worker   | 12        | 16  | desc        | 29.1962         | 0.4488        | 32.0442              | 0.538              | 16.4554             | 0.7454            | 119.875222816399  | 166.087344028521 |
| 2   | 128        | worker   | 12        | 16  | desc        | 7.1108          | 0.1188        | 6.95                 | 0.1636             | 6.3912              | 0.1972            | 137.710437710438  | 165.993265993266 |
| 3   | 2048       | worker   | 12        | 16  | desc        | 8.6196          | 0.7988        | 8.8864               | 0.7922             | 11.038              | 1.3256            | 99.1737606409614  | 165.948923385078 |
| 46  | 2048       | worker   | 12        | 16  | desc        | 8.8396          | 0.4774        | 9.6844               | 0.4972             | 7.3598              | 0.7914            | 104.147465437788  | 165.772936740679 |
| 28  | 128        | io_uring | 12        | 16  | asc         | 10.6834         | 0.1204        | 11.6294              | 0.1684             | 8.0554              | 0.1992            | 139.867109634551  | 165.448504983389 |
| 43  | 1024       | io_uring | 12        | 16  | desc        | 1.6174          | 0.1498        | 1.6318               | 0.2136             | 1.6048              | 0.2478            | 142.590120160214  | 165.420560747664 |
| 27  | 1024       | io_uring | 12        | 16  | asc         | 18.689          | 0.3328        | 12.4028              | 0.403              | 15.2762             | 0.55              | 121.09375         | 165.264423076923 |
| 22  | 512        | worker   | 12        | 16  | asc         | 6.2398          | 0.1286        | 5.102                | 0.1466             | 5.12                | 0.2124            | 113.996889580093  | 165.163297045101 |
| 28  | 128        | io_uring | 12        | 16  | desc        | 10.1656         | 0.1354        | 11.0436              | 0.1734             | 8.9244              | 0.2234            | 128.064992614476  | 164.992614475628 |
| 40  | 1024       | io_uring | 12        | 16  | desc        | 22.077          | 0.3314        | 21.518               | 0.4196             | 13.4808             | 0.5464            | 126.614363307182  | 164.876282438141 |
| 45  | 1024       | worker   | 12        | 16  | asc         | 4.4646          | 0.2434        | 5.2694               | 0.4346             | 5.3                 | 0.4012            | 178.553820870994  | 164.831552999178 |
| 16  | 512        | io_uring | 12        | 16  | desc        | 41.9932         | 0.384         | 40.8404              | 0.4362             | 10.748              | 0.6322            | 113.59375         | 164.635416666667 |
| 1   | 4          | worker   | 12        | 16  | desc        | 1.2806          | 0.0282        | 1.212                | 0.0348             | 1.3182              | 0.0464            | 123.404255319149  | 164.539007092199 |
| 25  | 64         | worker   | 12        | 16  | asc         | 7.0262          | 0.081         | 7.2516               | 0.1212             | 5.7252              | 0.1332            | 149.62962962963   | 164.444444444444 |
| 33  | 2048       | worker   | 12        | 16  | asc         | 4.142           | 0.46          | 3.9592               | 0.5854             | 5.9078              | 0.7564            | 127.260869565217  | 164.434782608696 |
| 10  | 256        | io_uring | 12        | 16  | asc         | 44.2608         | 0.3146        | 44.385               | 0.3574             | 21.948              | 0.5172            | 113.604577240941  | 164.39923712651  |
| 29  | 128        | worker   | 12        | 16  | asc         | 10.6992         | 0.1174        | 10.5228              | 0.117              | 6.242               | 0.193             | 99.6592844974446  | 164.395229982964 |
| 19  | 4096       | worker   | 12        | 16  | asc         | 9.3624          | 0.4274        | 9.3792               | 0.4818             | 10.9146             | 0.7024            | 112.72812353767   | 164.342536265793 |
| 24  | 1024       | worker   | 12        | 16  | asc         | 8.1944          | 0.1684        | 7.5998               | 0.1994             | 8.197               | 0.2764            | 118.408551068884  | 164.133016627078 |
| 25  | 8192       | worker   | 12        | 16  | asc         | 16.6102         | 1.592         | 15.5618              | 2.0254             | 12.3732             | 2.6078            | 127.223618090452  | 163.806532663317 |
| 36  | 512        | io_uring | 12        | 16  | asc         | 5.6898          | 0.144         | 5.0726               | 0.1452             | 5.6498              | 0.2358            | 100.833333333333  | 163.75           |
| 44  | 1024       | io_uring | 12        | 16  | asc         | 3.1166          | 0.1558        | 3.457                | 0.1828             | 3.362               | 0.255             | 117.329910141207  | 163.671373555841 |
| 15  | 256        | io_uring | 12        | 16  | desc        | 19.7782         | 0.21          | 19.907               | 0.2112             | 9.967               | 0.3436            | 100.571428571429  | 163.619047619048 |
| 39  | 2048       | io_uring | 12        | 16  | desc        | 31.4328         | 0.4448        | 27.2986              | 0.4778             | 12.8398             | 0.7276            | 107.419064748201  | 163.579136690647 |
| 31  | 128        | io_uring | 12        | 16  | asc         | 10.2936         | 0.134         | 10.4364              | 0.1462             | 5.9566              | 0.2188            | 109.10447761194   | 163.283582089552 |
| 3   | 512        | io_uring | 12        | 16  | asc         | 11.9714         | 0.2972        | 11.5804              | 0.4024             | 10.0136             | 0.485             | 135.397039030956  | 163.189771197847 |
| 1   | 256        | worker   | 12        | 16  | desc        | 8.6074          | 0.1608        | 8.6818               | 0.1692             | 9.3572              | 0.2624            | 105.223880597015  | 163.18407960199  |
| 17  | 2048       | io_uring | 12        | 16  | asc         | 5.5656          | 0.2362        | 5.308                | 0.2454             | 5.6774              | 0.385             | 103.8950042337    | 162.997459779848 |
| 26  | 2048       | worker   | 12        | 16  | desc        | 17.515          | 0.4936        | 16.5514              | 0.589              | 9.784               | 0.8036            | 119.327390599676  | 162.803889789303 |
| 16  | 128        | worker   | 12        | 16  | desc        | 11.1746         | 0.1202        | 11.661               | 0.199              | 5.9958              | 0.1956            | 165.557404326123  | 162.728785357737 |
| 45  | 4096       | worker   | 12        | 16  | desc        | 17.2602         | 0.7386        | 15.8326              | 1.109              | 12.1498             | 1.201             | 150.148930408882  | 162.604928242621 |
| 38  | 512        | worker   | 12        | 16  | asc         | 21.7142         | 0.2462        | 20.902               | 0.2404             | 14.0826             | 0.4002            | 97.6441917140536  | 162.550771730301 |
| 14  | 128        | worker   | 12        | 16  | desc        | 11.3438         | 0.1482        | 11.5688              | 0.1348             | 9.8202              | 0.2406            | 90.9581646423752  | 162.348178137652 |
| 45  | 128        | worker   | 12        | 16  | asc         | 4.2652          | 0.0934        | 4.7356               | 0.0982             | 4.2244              | 0.1516            | 105.139186295503  | 162.312633832976 |
| 14  | 64         | io_uring | 12        | 16  | desc        | 6.0856          | 0.0758        | 6.2582               | 0.0926             | 5.034               | 0.1228            | 122.163588390501  | 162.005277044855 |
| 2   | 1024       | worker   | 12        | 16  | desc        | 18.2778         | 0.4414        | 18.2488              | 0.4494             | 19.772              | 0.7144            | 101.812415043045  | 161.848663343906 |
| 27  | 256        | io_uring | 12        | 16  | asc         | 12.3146         | 0.2074        | 12.0482              | 0.209              | 10.6218             | 0.3354            | 100.771456123433  | 161.716489874638 |
| 24  | 1024       | io_uring | 12        | 16  | desc        | 5.9876          | 0.1968        | 6.1734               | 0.2118             | 5.8826              | 0.3182            | 107.621951219512  | 161.686991869919 |
| 1   | 2048       | worker   | 12        | 16  | desc        | 31.2314         | 0.8308        | 31.6842              | 1.0002             | 34.6094             | 1.343             | 120.389985556091  | 161.651420317766 |
| 12  | 256        | io_uring | 12        | 16  | desc        | 37.6336         | 0.3318        | 37.9726              | 0.4918             | 17.3172             | 0.5362            | 148.221820373719  | 161.603375527426 |
| 21  | 1024       | io_uring | 12        | 16  | desc        | 8.8428          | 0.1836        | 8.8344               | 0.26               | 7.1824              | 0.2964            | 141.61220043573   | 161.437908496732 |
| 28  | 4096       | io_uring | 12        | 16  | asc         | 26.0074         | 0.8514        | 21.0386              | 0.8194             | 20.8304             | 1.3738            | 96.2414846135777  | 161.357763683345 |
| 35  | 2048       | worker   | 12        | 16  | desc        | 4.1298          | 0.5006        | 4.7034               | 0.4992             | 6.3076              | 0.807             | 99.7203355972833  | 161.206552137435 |
| 42  | 512        | io_uring | 12        | 16  | desc        | 1.6782          | 0.0906        | 1.9228               | 0.1094             | 1.982               | 0.146             | 120.75055187638   | 161.147902869757 |
| 22  | 2048       | io_uring | 12        | 16  | desc        | 10.8582         | 0.3054        | 12.1624              | 0.329              | 11.7232             | 0.492             | 107.727570399476  | 161.100196463654 |
| 22  | 2048       | worker   | 12        | 16  | asc         | 6.1782          | 0.2994        | 6.8174               | 0.3204             | 6.9534              | 0.4818            | 107.014028056112  | 160.921843687375 |
| 11  | 512        | io_uring | 12        | 16  | desc        | 84.9794         | 0.5642        | 84.8166              | 0.7938             | 25.0648             | 0.9068            | 140.694789081886  | 160.723147819922 |
| 23  | 1024       | worker   | 12        | 16  | asc         | 8.2088          | 0.1652        | 8.6062               | 0.2424             | 8.8386              | 0.2654            | 146.731234866828  | 160.653753026634 |
| 1   | 2048       | io_uring | 12        | 16  | desc        | 32.5146         | 0.9306        | 32.1772              | 1.1666             | 32.007              | 1.4946            | 125.359982806791  | 160.606060606061 |
| 37  | 1024       | worker   | 12        | 16  | asc         | 24.6392         | 0.3206        | 23.9058              | 0.4376             | 12.5232             | 0.5144            | 136.494073611978  | 160.44915782907  |
| 35  | 512        | worker   | 12        | 16  | asc         | 5.7568          | 0.1486        | 5.6074               | 0.179              | 5.2262              | 0.2384            | 120.457604306864  | 160.43068640646  |
| 29  | 64         | worker   | 12        | 16  | asc         | 5.5484          | 0.0712        | 5.6972               | 0.1078             | 4.7114              | 0.1142            | 151.404494382022  | 160.393258426966 |
| 27  | 2048       | io_uring | 12        | 16  | desc        | 20.7618         | 0.5416        | 19.9432              | 0.8358             | 13.0548             | 0.8676            | 154.320531757755  | 160.192023633678 |
| 34  | 256        | worker   | 12        | 16  | desc        | 4.0002          | 0.1068        | 4.057                | 0.0952             | 4.1122              | 0.171             | 89.1385767790262  | 160.112359550562 |
| 46  | 64         | io_uring | 12        | 16  | asc         | 4.287           | 0.0656        | 4.145                | 0.0796             | 4.154               | 0.105             | 121.341463414634  | 160.060975609756 |
| 38  | 65536      | worker   | 12        | 16  | asc         | 47.8644         | 6.1638        | 46.1772              | 7.2222             | 44.2042             | 9.8626            | 117.171225542685  | 160.008436354197 |
| 36  | 128        | io_uring | 12        | 16  | desc        | 2.8832          | 0.0688        | 2.6034               | 0.0902             | 2.6738              | 0.11              | 131.104651162791  | 159.883720930233 |
