1	5	0.3058	0.0234	-1.0	-1.0	2.0	5.0
2	5	0.4022	0.027	-1.0	-1.0	3.0	5.0
4	5	0.4558	0.0268	-1.0	-1.0	4.8	5.0
8	5	0.7862	0.0246	-1.0	-1.0	8.8	5.2
16	5	0.9896	0.0276	-0.4	-1.0	14.8	6.8
32	5	2.072	0.0508	-1.0	-1.0	28.2	9.4
64	5	3.022	0.0656	29.3312	-1.0	50.6	19.4
128	5	4.4796	0.0974	0.495	-1.0	74.6	59.0
256	5	5.9232	0.131	6.6966	-1.0	98.0	162.6
512	5	6.613	0.2084	80.5794	-1.0	115.2	399.2
1024	5	8.859	0.2658	51.9892	-1.0	143.0	881.4
2048	5	11.359	0.4876	102.3	-1.0	195.2	1846.8
4096	5	16.5808	0.7632	104.268	-1.0	299.0	3780.4
8192	5	25.3468	1.2328	104.0102	-1.0	504.6	7642.8
16384	5	59.321	1.66	-1.0	-1.0	916.0	15368.2
32768	5	96.307	4.7918	51.7148	-1.0	1741.2	30807.4
65536	5	187.2228	8.1026	51.7932	-1.0	3392.0	61730.8
131072	5	364.3026	19.1778	51.8236	-1.0	6691.2	123551.0
262144	5	497.9876	40.2654	157.515	-1.0	13294.2	247210.2
524288	5	763.4766	84.8782	210.2666	-1.0	26491.2	494349.4
1048576	5	1936.152	170.9158	157.497	-1.0	52890.4	988795.2
2048576	5	5449.427	334.5988	51.8414	-1.0	103241.6	1931809.8
3048576	5	9398.499	499.8116	-1.0	-1.0	153592.0	2874921.8
4048576	5	9165.7066	657.7258	104.6736	-1.0	203942.2	3818004.0
5048576	5	15607.5614	819.177	-1.0	-1.0	254293.0	4761060.6
6048576	5	16223.5174	995.0666	51.832	-1.0	304647.2	5704018.4
7048576	5	15972.0168	1155.6938	104.6812	-1.0	354998.0	6646911.6
8048576	5	14935.565	1315.0616	157.5112	-1.0	405349.2	7589950.2
9048576	5	20551.4144	1469.6098	104.6774	-1.0	455699.0	8532906.8
