1	5	0.2988	0.0224	-1.0	-1.0	2.0	5.0
2	5	0.381	0.025	-1.0	-1.0	3.0	5.0
4	5	0.4774	0.0248	-1.0	-1.0	5.0	5.0
8	5	0.7998	0.0238	-1.0	-1.0	8.8	5.4
16	5	1.3438	0.0326	-1.0	-1.0	15.6	6.4
32	5	2.083	0.0408	-1.0	-1.0	28.8	9.4
64	5	3.5242	0.0554	-1.0	-1.0	50.0	19.8
128	5	4.7828	0.0694	-1.0	-1.0	78.0	55.6
256	5	5.5712	0.1044	-1.0	-1.0	99.2	161.0
512	5	5.5648	0.1466	-1.0	-1.0	115.0	400.8
1024	5	5.3536	0.1882	-1.0	-1.0	142.0	881.4
2048	5	6.4738	0.2594	-1.0	-1.0	196.4	1846.8
4096	5	6.8608	0.6542	-1.0	-1.0	297.8	3774.6
8192	5	7.517	1.0072	-1.0	-1.0	503.6	7639.8
16384	5	9.596	2.0396	-1.0	-1.0	914.4	15370.8
32768	5	13.9826	4.4612	-1.0	-1.0	1741.0	30819.4
65536	5	21.3588	7.749	-1.0	-1.0	3388.6	61732.0
131072	5	35.795	17.1736	-1.0	-1.0	6689.6	123559.8
262144	5	64.7866	39.5022	-1.0	-1.0	13290.4	247210.8
524288	5	123.6452	83.4536	-1.0	-1.0	26490.0	494353.4
1048576	5	240.3486	168.0646	-1.0	-1.0	52889.6	988799.4
2048576	5	458.4312	330.692	-1.0	-1.0	103236.8	1931818.8
3048576	5	671.0498	482.8434	-1.0	-1.0	153591.4	2874917.6
4048576	5	887.7568	642.104	-1.0	-1.0	203942.6	3818025.8
5048576	5	1102.4332	798.9226	-1.0	-1.0	254296.6	4761061.6
6048576	5	1323.8034	959.3404	-1.0	-1.0	304646.2	5704041.6
7048576	5	1544.0788	1121.8768	-1.0	-1.0	354994.0	6646960.6
8048576	5	1756.7076	1273.1098	-1.0	-1.0	405348.8	7590023.0
9048576	5	1975.6658	1435.298	-1.0	-1.0	455700.2	8532964.0
