1	5	0.5354	0.0232	-1.0	-1.0	4.8	5.0
2	5	0.7276	0.0262	-1.0	-1.0	8.6	5.4
4	5	1.1986	0.0342	-1.0	-1.0	16.0	5.6
8	5	2.0398	0.0412	-1.0	-1.0	28.0	9.8
16	5	3.1224	0.0638	2.4628	-1.0	48.2	21.2
32	5	4.4532	0.0952	24.4458	-1.0	74.6	57.8
64	5	4.8836	0.1428	8.6412	-1.0	99.0	158.4
128	5	5.2274	0.1476	0.8376	-1.0	114.2	396.6
256	5	6.105	0.3068	2.1006	-1.0	139.0	878.2
512	5	6.2726	0.498	53.4436	-1.0	190.4	1835.2
1024	5	6.7376	0.6644	2.0962	-1.0	289.6	3754.4
2048	5	7.6962	1.3732	2.0964	-1.0	492.6	7595.0
4096	5	10.1778	1.9346	-1.0	-1.0	893.6	15278.4
8192	5	14.1426	4.284	51.7706	-1.0	1699.6	30628.4
16384	5	22.5158	8.2676	51.6682	-1.0	3306.4	61342.6
32768	5	40.9756	18.262	104.533	-1.0	6527.6	122790.6
65536	5	64.6116	37.3946	-1.0	-1.0	12961.4	245642.2
131072	5	148.9334	82.9264	104.5304	-1.0	25839.4	491342.8
262144	5	239.252	166.8336	-1.0	-1.0	51592.0	983010.2
512144	5	507.7408	328.437	51.7722	-1.0	100707.8	1920801.2
762144	5	809.2552	480.3256	104.5466	-1.0	149823.6	2858328.6
1012144	5	880.2128	641.2938	-1.0	-1.0	198939.8	3795889.8
1262144	5	1087.805	797.5602	-1.0	-1.0	248055.6	4733550.4
1512144	5	1305.6252	957.4128	-1.0	-1.0	297170.4	5671229.2
1762144	5	1507.9864	1115.546	-1.0	-1.0	346286.4	6608660.8
2012144	5	1915.7562	1271.7592	51.7766	-1.0	395403.4	7545982.4
2262144	5	1948.164	1432.7858	-1.0	-1.0	444518.4	8483565.0
