1	5	0.4464	0.0246	-1.0	-1.0	3.2	4.2
2	5	0.5664	0.0274	-1.0	-1.0	5.0	4.2
4	5	0.7782	0.028	-1.0	-1.0	8.4	4.2
8	5	0.9266	0.0408	-1.0	-1.0	14.8	4.6
16	5	1.7008	0.0406	-1.0	-1.0	23.8	8.2
32	5	2.5368	0.0622	-1.0	-1.0	46.4	11.2
64	5	4.4214	0.0842	-1.0	-1.0	73.8	35.0
128	5	4.5606	0.1378	-1.0	-1.0	98.4	109.0
256	5	5.1962	0.1204	-1.0	-1.0	129.8	280.4
512	5	5.581	0.223	-1.0	-1.0	143.4	682.4
1024	5	6.5554	0.3226	-1.0	-1.0	145.4	1479.6
2048	5	8.8396	0.4774	-1.0	-1.0	201.4	3053.4
4096	5	13.5326	0.8802	-1.0	-1.0	274.8	6261.0
8192	5	21.5268	1.7966	-1.0	-1.0	425.6	12566.2
16384	5	36.8796	3.4138	-1.0	-1.0	725.6	25301.4
32768	5	70.2792	6.5166	-1.0	-1.0	1327.4	50727.8
65536	5	134.3756	12.4976	-1.0	-1.0	2531.8	101505.2
131072	5	260.1932	32.579	-1.0	-1.0	4939.2	203099.6
262144	5	516.5066	74.296	-1.0	-1.0	9748.6	405845.2
524288	5	1032.2254	150.7748	-1.0	-1.0	19370.6	812329.2
1024288	5	2003.9946	296.168	-1.0	-1.0	37730.6	1586475.6
1524288	5	2992.4962	441.2636	-1.0	-1.0	56080.6	2361354.6
2024288	5	3968.124	583.3272	-1.0	-1.0	74444.6	3136095.6
2524288	5	4942.2596	731.8206	-1.0	-1.0	92793.6	3910495.6
3024288	5	5932.1138	868.0212	-1.0	-1.0	111161.4	4684436.6
3524288	5	6898.0796	1018.1904	-1.0	-1.0	129515.6	5458482.6
4024288	5	7881.2974	1157.8492	-1.0	-1.0	147873.0	6232649.8
4524288	5	8854.2568	1298.9786	-1.0	-1.0	166220.8	7006306.8
