1	5	0.4886	0.026	-1.0	-1.0	4.0	3.4
2	5	0.494	0.0292	-1.0	-1.0	5.0	3.4
4	5	0.562	0.0286	-1.0	-1.0	6.0	4.4
8	5	0.5908	0.035	-1.0	-1.0	7.0	6.8
16	5	0.6728	0.0476	-1.0	-1.0	9.4	13.2
32	5	0.7312	0.0712	-1.0	-1.0	15.2	21.4
64	5	0.8764	0.111	-1.0	-1.0	25.2	41.0
128	5	1.2444	0.1904	-1.0	-1.0	45.4	81.2
256	5	1.8724	0.359	-1.0	-1.0	88.0	155.6
512	5	3.0678	0.6918	-1.0	-1.0	172.4	312.2
1024	5	5.3236	1.2282	-1.0	-1.0	339.6	632.4
2048	5	9.7836	2.3004	-1.0	-1.0	675.0	1247.2
4096	5	18.373	4.7298	-1.0	-1.0	1346.0	2501.6
8192	5	35.2986	10.0838	-1.0	-1.0	2687.8	4983.2
16384	5	67.7044	19.5524	-1.0	-1.0	5372.2	10039.6
32768	5	131.6002	40.6328	-1.0	-1.0	10740.0	20078.6
64018	5	253.2838	78.274	-1.0	-1.0	20978.4	39287.4
95268	5	372.8244	115.6122	-1.0	-1.0	31217.4	58389.4
126518	5	493.3344	152.39	-1.0	-1.0	41456.2	77478.0
157768	5	612.5346	189.9752	-1.0	-1.0	51694.4	96540.0
189018	5	734.412	227.2274	-1.0	-1.0	61933.8	115647.8
220268	5	852.3186	266.6568	-1.0	-1.0	72172.0	134692.2
251518	5	970.6426	304.4792	-1.0	-1.0	82410.2	153767.6
282768	5	1091.6062	347.6148	-1.0	-1.0	92648.6	172807.8
