1	5	0.9256	0.0426	-1.0	-1.0	2.4	4.6
2	5	1.0546	0.0446	-1.0	-1.0	3.4	4.6
4	5	1.1782	0.056	-1.0	-1.0	5.0	5.0
8	5	1.4888	0.054	-1.0	-1.0	7.6	6.0
16	5	2.0202	0.071	-1.0	-1.0	12.4	9.2
32	5	2.593	0.0804	-1.0	-1.0	19.8	17.2
64	5	2.652	0.1064	-1.0	-1.0	23.6	44.0
128	5	3.1966	0.1212	-1.0	-1.0	27.4	104.2
256	5	3.4002	0.1656	-1.0	-1.0	29.2	222.2
512	5	3.4136	0.2368	-1.0	-1.0	33.0	465.4
1024	5	4.4784	0.3406	-1.0	-1.0	39.2	950.6
2048	5	4.483	0.6248	-1.0	-1.0	50.8	1919.0
4096	5	6.2126	1.0684	-1.0	-1.0	75.8	3848.2
8192	5	8.8312	2.1352	-1.0	-1.0	125.8	7743.6
16384	5	13.6742	4.5948	-1.0	-1.0	224.6	15510.4
32768	5	23.933	8.5578	-1.0	-1.0	423.6	31037.6
65536	5	42.6872	17.5362	-1.0	-1.0	818.0	62068.2
131072	5	82.4256	34.5	-1.0	-1.0	1609.2	124155.0
262144	5	160.8278	65.7888	-1.0	-1.0	3193.0	248290.4
524288	5	318.2402	150.6588	-1.0	-1.0	6359.0	496555.6
1048576	5	632.8396	304.3642	-1.0	-1.0	12691.0	993276.8
2048576	5	1213.1998	586.3778	-1.0	-1.0	24769.2	1940579.0
3048576	5	1841.8322	923.6768	-1.0	-1.0	36846.8	2887878.8
4048576	5	2407.473	1141.943	-1.0	-1.0	48924.0	3835310.4
5048576	5	3023.6162	1406.6898	-1.0	-1.0	61004.6	4783152.6
6048576	5	3593.1574	1840.4028	-1.0	-1.0	73081.2	5731113.6
7048576	5	4216.3718	2048.0148	-1.0	-1.0	85159.0	6678966.0
8048576	5	4806.239	2370.2266	-1.0	-1.0	97237.4	7626446.0
9048576	5	5369.7988	2430.055	-1.0	-1.0	109315.4	8573926.6
