1	5	0.8958	0.0484	-1.0	-1.0	2.0	5.0
2	5	1.0476	0.0436	-1.0	-1.0	3.0	5.0
4	5	1.2232	0.0498	-1.0	-1.0	4.4	5.6
8	5	1.4192	0.0562	-1.0	-1.0	6.6	6.6
16	5	2.0648	0.063	-1.0	-1.0	11.8	8.8
32	5	2.3114	0.0744	-1.0	-1.0	15.4	20.0
64	5	2.5578	0.0896	-1.0	-1.0	18.6	48.2
128	5	2.4654	0.1108	-1.0	-1.0	20.0	108.0
256	5	2.8842	0.1498	-1.0	-1.0	22.8	224.2
512	5	3.1154	0.2228	-1.0	-1.0	27.2	462.8
1024	5	3.418	0.3968	-1.0	-1.0	36.2	936.4
2048	5	4.0614	0.6584	-1.0	-1.0	54.6	1876.8
4096	5	4.3682	1.2772	-1.0	-1.0	92.8	3780.6
8192	5	6.755	2.1536	-1.0	-1.0	167.8	7574.0
16384	5	9.7382	4.352	-1.0	-1.0	318.2	15152.6
32768	5	16.8232	7.7942	-1.0	-1.0	619.4	30317.4
65536	5	30.3218	15.386	-1.0	-1.0	1220.2	60658.6
131072	5	56.6174	33.1496	-1.0	-1.0	2423.2	121246.6
262144	5	105.5396	76.7434	-1.0	-1.0	4830.2	242568.6
524288	5	207.5622	162.086	-1.0	-1.0	9642.0	485298.6
1048576	5	403.7778	326.419	-1.0	-1.0	19265.6	970482.8
2048576	5	785.5014	588.7988	-1.0	-1.0	37623.2	1896568.6
3048576	5	1199.517	940.1812	-1.0	-1.0	55981.4	2822160.2
4048576	5	1541.8262	1140.8028	-1.0	-1.0	74338.0	3747826.0
5048576	5	1940.7504	1533.0942	-1.0	-1.0	92695.4	4673108.6
6048576	5	2321.4084	1657.3968	-1.0	-1.0	111052.0	5598770.4
7048576	5	2726.387	2048.8488	-1.0	-1.0	129409.8	6524366.0
8048576	5	3092.9076	2128.781	-1.0	-1.0	147767.0	7449847.4
9048576	5	3526.7878	2540.352	-1.0	-1.0	166125.0	8375677.6
