1	5	0.5164	0.0252	-1.0	-1.0	4.8	4.2
2	5	0.573	0.0236	-1.0	-1.0	6.6	4.6
4	5	0.8868	0.0258	-1.0	-1.0	11.0	5.0
8	5	1.5542	0.0398	-1.0	-1.0	21.6	5.0
16	5	2.9188	0.0518	-1.0	-1.0	41.8	4.8
32	5	5.5862	0.0688	-1.0	-1.0	85.0	4.2
64	5	10.415	0.1176	-1.0	-1.0	167.6	6.4
128	5	21.0106	0.2128	-1.0	-1.0	320.0	12.0
256	5	42.182	0.3798	-1.0	-1.0	647.6	27.2
512	5	81.4482	0.5516	-1.0	-1.0	1253.2	90.8
1024	5	147.465	1.2752	-1.0	-1.0	2316.8	347.8
2048	5	247.5436	2.6844	-1.0	-1.0	4181.2	1176.2
4096	5	366.283	5.165	-1.0	-1.0	6925.6	3746.8
8192	5	431.561	9.0942	-1.0	-1.0	10458.2	10858.6
16384	5	461.1836	14.526	-1.0	-1.0	13731.6	28883.6
32768	5	507.6564	30.4452	-1.0	-1.0	16408.2	68722.4
65536	5	556.2676	55.4712	-1.0	-1.0	20056.0	150299.6
131072	5	733.0038	107.8048	-1.0	-1.0	26867.6	314129.2
262144	5	939.5942	212.3626	-1.0	-1.0	39511.2	642717.8
512144	5	1554.306	414.0936	-1.0	-1.0	64643.8	1268076.0
762144	5	2165.3006	623.0358	-1.0	-1.0	90685.2	1892451.6
1012144	5	2769.594	822.0666	-1.0	-1.0	115722.8	2518059.0
1262144	5	3326.831	1029.0558	-1.0	-1.0	141253.4	3142924.4
1512144	5	3890.5024	1222.1968	-1.0	-1.0	166579.6	3767715.0
1762144	5	4459.4806	1427.1738	-1.0	-1.0	191596.8	4392135.8
2012144	5	4944.4746	1624.094	-1.0	-1.0	216406.0	5017845.2
2262144	5	5521.7644	1833.6744	-1.0	-1.0	242275.8	5642449.8
