1	5	0.9252	0.048	-1.0	-1.0	2.0	5.0
2	5	1.0444	0.0526	-1.0	-1.0	3.0	5.0
4	5	1.1714	0.0498	-1.0	-1.0	4.6	5.2
8	5	1.6026	0.058	-1.0	-1.0	7.4	6.2
16	5	1.8684	0.0668	-1.0	-1.0	11.2	9.2
32	5	2.338	0.0874	-1.0	-1.0	15.8	20.0
64	5	2.3648	0.0866	-1.0	-1.0	17.4	48.2
128	5	2.5772	0.1088	-1.0	-1.0	19.8	105.6
256	5	3.058	0.1582	-1.0	-1.0	22.2	225.8
512	5	2.9294	0.2218	-1.0	-1.0	26.0	462.2
1024	5	2.8944	0.3178	-1.0	-1.0	34.6	934.8
2048	5	3.8532	0.5778	-1.0	-1.0	55.2	1887.2
4096	5	4.6066	1.1012	-1.0	-1.0	92.6	3773.4
8192	5	6.3266	2.3106	-1.0	-1.0	166.6	7557.8
16384	5	9.955	4.016	-1.0	-1.0	317.4	15161.6
32768	5	16.6964	8.422	-1.0	-1.0	618.8	30349.6
65536	5	29.8918	15.2836	-1.0	-1.0	1220.8	60650.8
131072	5	55.3264	35.9244	-1.0	-1.0	2423.2	121319.2
262144	5	106.1226	74.3332	-1.0	-1.0	4829.8	242594.0
524288	5	209.325	157.4792	-1.0	-1.0	9642.0	485327.8
1048576	5	407.2192	294.3012	-1.0	-1.0	19266.8	970602.8
2048576	5	799.8364	575.9272	-1.0	-1.0	37623.8	1895985.6
3048576	5	1178.6128	831.093	-1.0	-1.0	55981.0	2821550.6
4048576	5	1576.5958	1097.437	-1.0	-1.0	74337.8	3747282.4
5048576	5	1943.24	1406.9064	-1.0	-1.0	92695.2	4672654.6
6048576	5	2349.6886	1622.6628	-1.0	-1.0	111052.6	5598269.6
7048576	5	2758.431	1911.8838	-1.0	-1.0	129408.6	6523779.8
8048576	5	3106.8906	2358.5208	-1.0	-1.0	147767.2	7449089.8
9048576	5	3492.1708	2380.546	-1.0	-1.0	166124.4	8374829.6
