1	5	0.2954	0.0208	-1.0	-1.0	2.0	5.0
2	5	0.3426	0.0244	-1.0	-1.0	3.0	5.0
4	5	0.4302	0.0256	-1.0	-1.0	4.2	5.4
8	5	0.5552	0.0258	-1.0	-1.0	7.0	6.8
16	5	0.7386	0.0294	-1.0	-1.0	8.6	12.2
32	5	0.7756	0.035	-1.0	-1.0	9.8	24.8
64	5	0.724	0.0332	-1.0	-1.0	10.8	48.4
128	5	0.8314	0.043	-1.0	-1.0	13.6	106.6
256	5	0.933	0.0648	-1.0	-1.0	18.0	215.4
512	5	1.1242	0.1152	-1.0	-1.0	27.2	435.4
1024	5	1.3914	0.1768	-1.0	-1.0	45.8	863.8
2048	5	1.6432	0.3486	-1.0	-1.0	82.4	1751.8
4096	5	2.252	0.5158	-1.0	-1.0	157.4	3478.8
8192	5	3.5242	1.1824	-1.0	-1.0	304.8	6981.6
16384	5	5.644	2.3932	-1.0	-1.0	601.8	13961.0
32768	5	9.0614	5.0406	-1.0	-1.0	1193.8	27913.2
65536	5	16.4916	11.3878	-1.0	-1.0	2380.0	55801.6
131072	5	29.9144	24.703	-1.0	-1.0	4750.8	111621.8
262144	5	56.8978	50.5282	-1.0	-1.0	9492.6	223550.0
524288	5	109.953	102.6458	-1.0	-1.0	18976.0	447190.8
1024288	5	209.8722	198.534	-1.0	-1.0	37063.2	873342.0
1524288	5	306.684	295.615	-1.0	-1.0	55151.4	1299571.0
2024288	5	408.817	392.244	-1.0	-1.0	73239.4	1725858.0
2524288	5	509.296	491.7138	-1.0	-1.0	91327.6	2152278.0
3024288	5	610.8596	586.6602	-1.0	-1.0	109415.6	2578217.0
3524288	5	710.9144	682.4272	-1.0	-1.0	127503.8	3004508.0
4024288	5	813.4374	784.6816	-1.0	-1.0	145591.8	3430773.2
4524288	5	897.926	873.93	-1.0	-1.0	163681.0	3857023.0
