1	5	0.501	0.0236	-1.0	-1.0	4.2	3.4
2	5	0.5424	0.034	-1.0	-1.0	5.0	3.2
4	5	0.6062	0.0304	-1.0	-1.0	5.6	4.8
8	5	0.7034	0.0416	0.2	-1.0	7.0	7.4
16	5	0.7308	0.0502	-0.4	-1.0	9.2	11.8
32	5	1.1898	0.0714	2.0	-1.0	14.6	22.0
64	5	1.993	0.1208	2.0	-1.0	25.0	42.6
128	5	3.1204	0.218	2.4206	-1.0	45.8	79.8
256	5	5.439	0.409	38.5144	-1.0	87.4	156.4
512	5	10.0708	0.8292	83.606	-1.0	172.0	311.2
1024	5	13.6602	1.5264	223.8006	-1.0	340.0	620.8
2048	5	22.4014	2.697	246.7602	-1.0	675.0	1228.6
4096	5	41.189	5.513	258.8334	-1.0	1346.0	2442.0
8192	5	72.5368	11.518	268.0258	-1.0	2688.2	4908.4
16384	5	145.9532	22.4022	268.075	-1.0	5372.4	9840.4
32768	5	282.2038	45.5236	270.5248	-1.0	10740.8	19695.6
64018	5	548.5944	89.5048	270.807	-1.0	20978.8	38334.8
95268	5	813.9988	132.3552	271.0902	-1.0	31218.0	57150.4
126518	5	1078.4868	176.5902	271.2146	-1.0	41455.6	75923.6
157768	5	1334.1194	227.075	271.6076	-1.0	51694.2	94679.2
189018	5	1598.5396	260.5846	271.7192	-1.0	61932.6	113305.8
220268	5	1861.9234	306.7988	271.7166	-1.0	72172.4	131974.2
251518	5	2122.8242	348.1852	271.7996	-1.0	82410.8	150744.6
282768	5	2385.607	387.984	271.8482	-1.0	92649.2	169506.2
