1	5	0.4	0.025	-1.0	-1.0	3.0	5.0
2	5	0.488	0.0258	-1.0	-1.0	4.8	5.2
4	5	0.7184	0.0276	-1.0	-1.0	8.2	5.6
8	5	1.081	0.0348	-1.0	-1.0	13.8	7.8
16	5	1.7738	0.039	-0.4	-1.0	23.2	14.2
32	5	1.9724	0.0536	0.2888	-1.0	32.4	35.8
64	5	2.5368	0.0786	20.9782	-1.0	43.2	86.8
128	5	3.1022	0.0796	42.5404	-1.0	47.8	208.2
256	5	3.1362	0.1346	2.1366	-1.0	60.8	443.4
512	5	3.5326	0.2158	2.1168	-1.0	90.6	912.8
1024	5	4.1348	0.3358	2.1354	-1.0	140.6	1860.0
2048	5	5.9078	0.7564	2.1864	-1.0	243.0	3746.4
4096	5	7.097	1.017	102.972	-1.0	448.0	7528.8
8192	5	10.535	2.3206	51.2102	-1.0	862.4	15066.8
16384	5	14.3066	4.1056	-1.0	-1.0	1688.0	30186.6
32768	5	21.2526	9.2964	-1.0	-1.0	3336.6	60390.6
65536	5	38.9808	20.9436	51.273	-1.0	6635.4	120790.0
131072	5	69.163	42.8116	51.3292	-1.0	13236.6	241539.0
262144	5	125.1982	87.7614	-1.0	-1.0	26434.6	483050.2
524288	5	239.3466	176.7416	-1.0	-1.0	52833.2	965981.2
1024288	5	460.0454	343.6536	-1.0	-1.0	103184.6	1887052.8
1524288	5	672.5176	505.8618	-1.0	-1.0	153535.8	2808118.6
2024288	5	942.0174	673.3938	51.3432	-1.0	203886.2	3729393.2
2524288	5	1242.4456	842.738	103.6774	-1.0	254239.8	4650462.6
3024288	5	1319.132	1003.0472	-1.0	-1.0	304589.2	5572080.6
3524288	5	1520.5018	1172.1634	-1.0	-1.0	354942.4	6493145.2
4024288	5	1739.5108	1330.4492	-1.0	-1.0	405292.6	7414737.0
4524288	5	1959.2348	1493.868	-1.0	-1.0	455643.8	8336019.2
