1	5	0.8636	0.0442	-1.0	-1.0	2.0	5.0
2	5	1.0174	0.048	-1.0	-1.0	3.0	5.0
4	5	1.185	0.0506	-1.0	-1.0	5.0	5.0
8	5	1.4234	0.0576	-1.0	-1.0	7.8	6.2
16	5	2.0212	0.0688	-1.0	-1.0	12.4	8.6
32	5	2.8766	0.0814	-1.0	-1.0	20.0	17.4
64	5	3.0672	0.105	-1.0	-1.0	23.4	43.6
128	5	3.2778	0.1234	-1.0	-1.0	28.2	101.0
256	5	3.4872	0.1494	-1.0	-1.0	29.6	221.2
512	5	3.6242	0.2136	-1.0	-1.0	32.4	463.0
1024	5	3.5974	0.3628	-1.0	-1.0	38.0	950.4
2048	5	4.2756	0.6276	-1.0	-1.0	50.6	1920.0
4096	5	5.1854	1.0704	-1.0	-1.0	76.0	3871.6
8192	5	6.945	2.2	-1.0	-1.0	125.8	7747.0
16384	5	9.607	4.2872	-1.0	-1.0	225.0	15506.2
32768	5	15.2912	8.319	-1.0	-1.0	421.0	31044.6
65536	5	26.5188	15.2128	-1.0	-1.0	817.2	62112.2
131072	5	49.2016	31.2678	-1.0	-1.0	1609.6	124188.4
262144	5	93.7392	65.1852	-1.0	-1.0	3193.6	248434.4
524288	5	179.2106	155.2138	-1.0	-1.0	6358.8	496699.6
1048576	5	353.7054	298.6808	-1.0	-1.0	12690.8	993294.6
2048576	5	691.1724	564.2132	-1.0	-1.0	24768.0	1941204.2
3048576	5	1016.2064	921.306	-1.0	-1.0	36845.6	2888836.6
4048576	5	1366.969	1140.2656	-1.0	-1.0	48925.6	3836756.4
5048576	5	1685.9118	1482.032	-1.0	-1.0	61004.0	4784253.6
6048576	5	2013.934	1807.9942	-1.0	-1.0	73081.8	5731580.6
7048576	5	2344.4354	2097.6648	-1.0	-1.0	85159.2	6679427.4
8048576	5	2707.7646	2227.044	-1.0	-1.0	97238.2	7626512.4
9048576	5	2986.0564	2519.9676	-1.0	-1.0	109316.4	8573958.6
