1	5	0.3842	0.0246	-1.0	-1.0	2.8	5.0
2	5	0.4682	0.0326	-1.0	-1.0	5.0	5.0
4	5	0.7162	0.0288	-1.0	-1.0	8.6	5.4
8	5	0.933	0.0296	-1.0	-1.0	13.6	7.6
16	5	1.4864	0.04	5.9124	-1.0	23.2	14.0
32	5	2.1192	0.053	0.6	-1.0	33.0	36.0
64	5	2.5788	0.0654	-0.338	-1.0	42.2	87.6
128	5	2.7498	0.0812	0.2	-1.0	49.2	205.0
256	5	4.1558	0.1648	45.0794	-1.0	62.8	443.4
512	5	4.6954	0.2452	53.4454	-1.0	88.4	915.4
1024	5	9.89	0.37	2.1424	-1.0	138.4	1866.2
2048	5	17.7516	0.6836	2.1096	-1.0	240.6	3741.2
4096	5	32.392	1.0644	-1.0	-1.0	449.4	7515.2
8192	5	58.66	2.1914	-1.0	-1.0	861.6	15070.6
16384	5	111.174	4.3876	-1.0	-1.0	1689.6	30164.0
32768	5	164.2086	8.4848	105.1794	-1.0	3337.6	60381.0
65536	5	426.5092	20.5966	-1.0	-1.0	6638.0	120731.6
131072	5	844.055	42.4148	-1.0	-1.0	13236.4	241552.2
262144	5	1675.2516	88.4658	-1.0	-1.0	26437.2	483071.4
524288	5	2949.982	176.7284	52.1066	-1.0	52834.4	965875.4
1024288	5	6555.9068	347.561	-1.0	-1.0	103185.2	1887187.6
1524288	5	9743.3116	516.2738	-1.0	-1.0	153536.6	2808489.2
2024288	5	12881.2038	683.295	-1.0	-1.0	203888.0	3730013.4
2524288	5	12106.4728	845.6004	105.2348	-1.0	254239.8	4651096.6
3024288	5	19225.1782	1015.8394	-1.0	-1.0	304590.4	5572677.4
3524288	5	16923.134	1176.4488	105.2312	-1.0	354942.4	6493787.6
4024288	5	25553.3018	1352.135	-1.0	-1.0	405295.0	7415191.6
4524288	5	25190.6318	1519.961	52.1148	-1.0	455645.8	8336460.0
