1	5	0.3976	0.0278	-1.0	-1.0	3.0	5.0
2	5	0.5092	0.0256	-1.0	-1.0	5.0	5.0
4	5	0.7492	0.0312	-1.0	-1.0	8.0	5.8
8	5	1.1358	0.033	-1.0	-1.0	14.6	7.4
16	5	1.7378	0.0398	-1.0	-1.0	23.0	14.8
32	5	2.3474	0.0562	-1.0	-1.0	33.2	35.6
64	5	2.7666	0.0584	-1.0	-1.0	42.4	89.6
128	5	3.2282	0.0882	-1.0	-1.0	50.4	205.2
256	5	4.1066	0.0922	-1.0	-1.0	61.6	442.6
512	5	5.6898	0.144	-1.0	-1.0	87.8	916.2
1024	5	8.7866	0.2828	-1.0	-1.0	140.4	1861.6
2048	5	16.3802	0.5868	-1.0	-1.0	243.4	3738.8
4096	5	29.3716	0.9614	-1.0	-1.0	449.0	7514.6
8192	5	55.4422	1.866	-1.0	-1.0	863.4	15054.2
16384	5	107.0688	3.6758	-1.0	-1.0	1686.0	30169.6
32768	5	212.4288	8.6658	-1.0	-1.0	3337.4	60376.4
65536	5	422.1462	20.852	-1.0	-1.0	6637.4	120755.4
131072	5	837.989	42.3876	-1.0	-1.0	13237.4	241560.8
262144	5	1667.6174	87.278	-1.0	-1.0	26436.4	483075.0
524288	5	3341.2346	176.263	-1.0	-1.0	52834.8	965879.4
1024288	5	6541.8304	342.6394	-1.0	-1.0	103185.0	1887187.6
1524288	5	9725.2854	508.9434	-1.0	-1.0	153538.2	2808476.8
2024288	5	12845.0264	673.7668	-1.0	-1.0	203885.2	3730026.4
2524288	5	16020.5566	835.562	-1.0	-1.0	254239.8	4651131.2
3024288	5	19195.7972	1000.867	-1.0	-1.0	304590.0	5572668.0
3524288	5	22389.2872	1167.483	-1.0	-1.0	354943.6	6493839.6
4024288	5	25537.9776	1329.0328	-1.0	-1.0	405293.6	7415198.4
4524288	5	28720.848	1488.5792	-1.0	-1.0	455645.4	8336522.4
