1	5	1.5034	0.0694	-1.0	-1.0	11.0	3.0
2	5	1.9048	0.0866	-1.0	-1.0	16.8	3.4
4	5	2.8774	0.1454	-1.0	-1.0	31.8	3.0
8	5	4.9296	0.224	-1.0	-1.0	60.2	3.8
16	5	9.2458	0.2696	-1.0	-1.0	120.4	3.0
32	5	17.1592	0.4798	-1.0	-1.0	238.4	3.4
64	5	33.5492	0.8816	-1.0	-1.0	473.4	4.2
128	5	64.9214	1.2576	-1.0	-1.0	937.8	8.2
256	5	126.8776	2.4174	-1.0	-1.0	1864.0	28.4
512	5	238.1262	5.1044	-1.0	-1.0	3647.2	111.0
1024	5	441.1132	11.4448	-1.0	-1.0	7092.4	460.0
2048	5	809.7558	21.262	-1.0	-1.0	13753.4	1327.2
4096	5	1345.4656	45.877	-1.0	-1.0	25422.4	4731.0
8192	5	2001.2486	93.4244	-1.0	-1.0	43931.2	16350.0
16384	5	2783.8312	157.5218	-1.0	-1.0	69733.6	50809.8
32768	5	3609.1502	314.4156	-1.0	-1.0	97540.0	143534.6
64018	5	5527.2144	538.5096	-1.0	-1.0	149093.4	321914.6
95268	5	7163.1806	829.2502	-1.0	-1.0	194611.0	506287.8
126518	5	9242.9538	1094.0874	-1.0	-1.0	250203.8	680416.8
157768	5	10942.0114	1314.2968	-1.0	-1.0	295607.2	864877.2
189018	5	12767.0154	1818.9638	-1.0	-1.0	346052.6	1044202.6
220268	5	14592.632	1913.5466	-1.0	-1.0	392732.0	1227397.6
251518	5	16336.5262	2169.9714	-1.0	-1.0	441683.2	1408320.6
282768	5	17508.9764	2306.9342	-1.0	-1.0	472298.0	1607423.2
