1	5	0.4604	0.027	-1.0	-1.0	3.6	4.4
2	5	0.509	0.0254	-1.0	-1.0	5.8	4.0
4	5	0.7384	0.0254	-1.0	-1.0	9.2	4.6
8	5	1.1412	0.0296	-1.0	-1.0	14.6	6.6
16	5	1.6252	0.0444	-1.0	-1.0	24.0	13.2
32	5	2.3626	0.0474	-1.0	-1.0	33.6	34.8
64	5	2.4052	0.0582	-1.0	-1.0	41.6	89.0
128	5	3.3396	0.0864	-1.0	-1.0	49.4	204.4
256	5	4.2698	0.1208	-1.0	-1.0	64.6	440.2
512	5	5.6522	0.1472	-1.0	-1.0	88.2	914.4
1024	5	9.4378	0.3174	-1.0	-1.0	140.4	1857.0
2048	5	16.0598	0.71	-1.0	-1.0	243.8	3750.4
4096	5	28.7518	0.946	-1.0	-1.0	451.4	7516.4
8192	5	52.5044	1.6326	-1.0	-1.0	863.4	15058.8
16384	5	101.8512	3.528	-1.0	-1.0	1687.6	30163.6
32768	5	199.568	9.5392	-1.0	-1.0	3337.4	60399.8
65536	5	396.234	19.967	-1.0	-1.0	6637.2	120835.0
131072	5	788.7102	42.9168	-1.0	-1.0	13237.2	241622.6
262144	5	1573.1664	87.805	-1.0	-1.0	26435.4	483112.0
524288	5	3143.6802	177.8034	-1.0	-1.0	52834.6	966446.4
1024288	5	6132.9888	344.6182	-1.0	-1.0	103183.6	1887803.4
1524288	5	9112.804	511.1376	-1.0	-1.0	153538.0	2809168.8
2024288	5	12085.8424	674.3556	-1.0	-1.0	203889.2	3730582.2
2524288	5	14994.783	840.8578	-1.0	-1.0	254239.4	4652081.0
3024288	5	17895.794	1008.5548	-1.0	-1.0	304589.0	5573593.4
3524288	5	20879.7286	1171.7926	-1.0	-1.0	354942.6	6494849.6
4024288	5	23807.1886	1336.5838	-1.0	-1.0	405294.4	7416226.8
4524288	5	26794.749	1501.1216	-1.0	-1.0	455645.0	8337762.4
