1	5	1.043	0.0478	-1.0	-1.0	2.4	5.0
2	5	1.315	0.0558	-1.0	-1.0	4.8	5.0
4	5	1.5488	0.0592	-1.0	-1.0	7.4	5.6
8	5	2.1362	0.0722	0.0571999999999999	-1.0	12.0	8.8
16	5	2.3236	0.0824	-0.4	-1.0	17.0	18.6
32	5	2.398	0.0912	-1.0	-1.0	19.8	44.0
64	5	2.8878	0.1182	-0.4	-1.0	24.4	96.4
128	5	2.835	0.1364	-0.4	-1.0	25.0	210.4
256	5	3.2402	0.2074	1.4	-1.0	29.0	433.0
512	5	3.461	0.344	2.0216	-1.0	34.2	879.8
1024	5	3.9594	0.7282	2.259	-1.0	46.4	1765.4
2048	5	5.6106	1.1024	2.1006	-1.0	70.8	3539.6
4096	5	7.2912	2.1232	2.0954	-1.0	118.4	7120.0
8192	5	10.456	3.991	-1.0	-1.0	215.8	14246.2
16384	5	16.17	8.9896	-1.0	-1.0	409.8	28496.8
32768	5	26.9194	15.861	-1.0	-1.0	796.2	57026.2
65536	5	48.7518	29.4472	-1.0	-1.0	1570.2	114113.4
131072	5	99.605	64.218	45.0778	-1.0	3118.8	228063.8
262144	5	175.26	146.1066	-1.0	-1.0	6213.6	456363.6
524288	5	374.5516	299.884	45.1452	-1.0	12405.6	913125.2
1024288	5	737.4812	560.6168	44.933	-1.0	24214.4	1783755.8
1524288	5	991.809	834.262	-1.0	-1.0	36022.8	2654992.2
2024288	5	1293.495	1145.6438	-1.0	-1.0	47831.8	3526011.6
2524288	5	1617.3812	1326.4428	-1.0	-1.0	59640.4	4397405.0
3024288	5	1947.663	1565.9408	-1.0	-1.0	71449.6	5268478.0
3524288	5	2518.4808	2084.6956	43.0234	-1.0	83258.2	6139133.2
4024288	5	2573.6452	2360.4376	-1.0	-1.0	95067.0	7009999.0
4524288	5	3209.2758	2418.2406	42.136	-1.0	106876.0	7880851.8
