1	5	1.171	0.0554	-1.0	-1.0	4.8	5.0
2	5	1.4372	0.0516	-1.0	-1.0	7.6	6.0
4	5	1.8238	0.0672	-1.0	-1.0	11.4	9.2
8	5	2.4868	0.0738	-1.0	-1.0	17.6	18.8
16	5	2.7306	0.083	-1.0	-1.0	20.2	44.2
32	5	2.7232	0.1052	-1.0	-1.0	21.4	101.0
64	5	2.779	0.1498	-1.0	-1.0	22.8	219.4
128	5	3.0722	0.1896	-1.0	-1.0	25.6	450.6
256	5	3.3448	0.307	-1.0	-1.0	31.0	926.0
512	5	3.811	0.6054	-1.0	-1.0	41.8	1859.6
1024	5	4.8386	1.0158	-1.0	-1.0	65.0	3743.0
2048	5	6.791	1.9892	-1.0	-1.0	109.6	7485.2
4096	5	10.4434	3.7812	-1.0	-1.0	197.8	14980.4
8192	5	18.0064	8.8856	-1.0	-1.0	375.6	29992.0
16384	5	33.013	15.3692	-1.0	-1.0	731.2	59973.0
32768	5	61.896	28.5626	-1.0	-1.0	1441.0	119928.6
65536	5	120.0996	60.568	-1.0	-1.0	2863.2	239839.0
131072	5	231.2804	136.0778	-1.0	-1.0	5705.8	479690.4
262144	5	466.6126	281.4658	-1.0	-1.0	11389.2	959401.8
512144	5	890.3776	542.6582	-1.0	-1.0	22232.6	1874909.2
762144	5	1329.9796	807.8584	-1.0	-1.0	33075.8	2790211.8
1012144	5	1747.7846	1098.5552	-1.0	-1.0	43918.2	3705360.4
1262144	5	2211.0288	1346.7794	-1.0	-1.0	54760.2	4620419.2
1512144	5	2598.3486	1637.0418	-1.0	-1.0	65603.6	5535959.6
1762144	5	3072.7626	1906.7432	-1.0	-1.0	76446.4	6451615.0
2012144	5	3496.5608	2326.4512	-1.0	-1.0	87289.6	7367033.6
2262144	5	3964.983	2333.142	-1.0	-1.0	98132.6	8282359.8
