1	5	0.5534	0.023	-1.0	-1.0	5.0	5.0
2	5	0.7682	0.0246	-1.0	-1.0	9.0	5.0
4	5	1.2536	0.0312	-1.0	-1.0	15.4	6.2
8	5	2.1524	0.042	-1.0	-1.0	29.0	8.6
16	5	3.4012	0.07	-1.0	-1.0	47.8	21.6
32	5	4.8112	0.0936	-1.0	-1.0	75.6	57.0
64	5	6.0898	0.1034	-1.0	-1.0	98.0	159.8
128	5	6.0098	0.1194	-1.0	-1.0	115.0	398.2
256	5	6.4636	0.1726	-1.0	-1.0	138.2	879.4
512	5	6.4394	0.3538	-1.0	-1.0	190.6	1834.6
1024	5	7.6336	0.5208	-1.0	-1.0	290.4	3757.0
2048	5	8.748	1.052	-1.0	-1.0	493.2	7591.4
4096	5	11.7058	1.986	-1.0	-1.0	893.2	15270.8
8192	5	17.3514	3.5946	-1.0	-1.0	1698.6	30630.4
16384	5	28.6056	7.201	-1.0	-1.0	3309.2	61332.8
32768	5	51.2906	17.5664	-1.0	-1.0	6528.0	122797.6
65536	5	95.9778	37.312	-1.0	-1.0	12966.6	245716.8
131072	5	184.5832	81.8618	-1.0	-1.0	25840.8	491493.6
262144	5	352.1526	164.974	-1.0	-1.0	51590.8	983034.2
512144	5	683.972	322.8316	-1.0	-1.0	100707.2	1920547.2
762144	5	1013.7266	479.6866	-1.0	-1.0	149825.8	2858228.8
1012144	5	1338.3404	639.4764	-1.0	-1.0	198940.8	3795990.6
1262144	5	1663.3452	791.9092	-1.0	-1.0	248054.8	4733701.4
1512144	5	1990.2678	946.8908	-1.0	-1.0	297170.6	5671168.4
1762144	5	2326.21	1103.797	-1.0	-1.0	346286.6	6608938.8
2012144	5	2664.8974	1276.3046	-1.0	-1.0	395403.8	7546645.4
2262144	5	2975.2512	1421.681	-1.0	-1.0	444520.2	8484191.0
