1	5	0.4806	0.0254	-1.0	-1.0	4.2	3.0
2	5	0.5078	0.0294	-1.0	-1.0	5.2	3.2
4	5	0.5326	0.0284	-1.0	-1.0	5.4	4.4
8	5	0.5568	0.0352	-0.4	-1.0	7.2	6.6
16	5	0.6178	0.0468	0.2	-1.0	9.4	12.6
32	5	0.7236	0.0754	1.4	-1.0	14.0	23.0
64	5	1.0156	0.1172	2.0574	-1.0	25.2	40.4
128	5	1.4998	0.2086	33.7984	-1.0	46.2	75.4
256	5	1.9962	0.3952	144.4162	-1.0	88.6	156.6
512	5	3.8654	0.766	76.7482	-1.0	172.0	316.2
1024	5	6.8318	1.3018	105.6876	-1.0	340.2	641.2
2048	5	9.8818	2.6948	261.3818	-1.0	675.2	1233.8
4096	5	19.343	5.5428	256.7438	-1.0	1346.2	2484.6
8192	5	36.6452	10.5364	259.9036	-1.0	2688.2	5014.4
16384	5	67.0296	21.4086	269.8298	-1.0	5371.6	9952.4
32768	5	127.1344	42.8136	269.5992	-1.0	10739.8	19944.6
64018	5	244.3846	82.6308	271.2302	-1.0	20978.8	38995.6
95268	5	354.562	123.0894	270.9304	-1.0	31217.2	58017.4
126518	5	472.3692	160.863	271.3694	-1.0	41457.0	76974.8
157768	5	585.6272	201.355	271.6836	-1.0	51694.6	95838.2
189018	5	697.6248	247.287	271.6116	-1.0	61933.0	114773.2
220268	5	818.1754	280.5716	271.429	-1.0	72171.6	133713.2
251518	5	932.2234	315.4074	271.6826	-1.0	82411.0	152658.6
282768	5	1040.7624	369.166	271.7136	-1.0	92648.8	171580.4
