1	5	0.4516	0.0254	-1.0	-1.0	4.0	3.0
2	5	0.5194	0.0362	-1.0	-1.0	4.8	3.6
4	5	0.5616	0.0272	-1.0	-1.0	5.4	3.6
8	5	0.6278	0.0304	-1.0	-1.0	6.8	6.4
16	5	0.7266	0.04	-1.0	-1.0	9.2	7.0
32	5	0.8084	0.06	-1.0	-1.0	14.4	14.2
64	5	0.9408	0.106	-1.0	-1.0	25.0	26.8
128	5	1.081	0.1784	-1.0	-1.0	46.0	58.2
256	5	1.5076	0.3226	-1.0	-1.0	88.6	107.8
512	5	2.1438	0.5912	-1.0	-1.0	172.2	221.6
1024	5	3.6072	1.2546	-1.0	-1.0	338.8	432.0
2048	5	5.7928	2.3606	-1.0	-1.0	675.2	839.6
4096	5	9.933	4.7366	-1.0	-1.0	1346.0	1681.4
8192	5	17.9496	9.876	-1.0	-1.0	2688.0	3338.8
16384	5	33.5708	20.0282	-1.0	-1.0	5372.0	6701.4
32768	5	64.3078	40.0064	-1.0	-1.0	10738.8	13380.8
64018	5	125.1404	79.1342	-1.0	-1.0	20978.4	26067.6
95268	5	182.3818	117.1914	-1.0	-1.0	31216.8	38677.4
126518	5	242.2568	155.9172	-1.0	-1.0	41455.8	51295.4
157768	5	299.6392	194.059	-1.0	-1.0	51694.4	64022.2
189018	5	359.0578	231.2898	-1.0	-1.0	61933.0	76687.0
220268	5	416.7566	269.6778	-1.0	-1.0	72172.4	89495.0
251518	5	473.9932	304.0622	-1.0	-1.0	82410.8	102189.8
282768	5	528.5334	345.9966	-1.0	-1.0	92649.0	115025.0
