1	5	1.414	0.0528	-1.0	-1.0	5.4	4.6
2	5	1.7154	0.0628	-1.0	-1.0	8.6	5.0
4	5	2.1174	0.0596	-1.0	-1.0	12.2	8.6
8	5	2.5126	0.0832	-1.0	-1.0	17.2	18.6
16	5	2.5584	0.0888	-1.0	-1.0	20.8	44.4
32	5	2.853	0.109	-1.0	-1.0	22.2	102.2
64	5	2.3696	0.1324	-1.0	-1.0	23.0	218.0
128	5	2.7414	0.208	-1.0	-1.0	26.4	450.0
256	5	3.2384	0.3204	-1.0	-1.0	31.6	923.4
512	5	3.8668	0.5588	-1.0	-1.0	43.6	1864.8
1024	5	4.4404	1.0996	-1.0	-1.0	65.8	3733.2
2048	5	6.0606	2.281	-1.0	-1.0	109.6	7502.8
4096	5	8.4984	3.827	-1.0	-1.0	198.2	15001.0
8192	5	13.5216	7.3618	-1.0	-1.0	376.2	29984.6
16384	5	23.823	15.6498	-1.0	-1.0	730.8	60024.6
32768	5	45.126	30.8402	-1.0	-1.0	1443.0	119923.0
65536	5	85.545	66.0298	-1.0	-1.0	2863.2	239928.6
131072	5	169.8904	134.3498	-1.0	-1.0	5705.8	479990.6
262144	5	329.336	286.8092	-1.0	-1.0	11391.0	960064.8
512144	5	646.1904	558.8636	-1.0	-1.0	22232.6	1875604.4
762144	5	939.3096	799.6128	-1.0	-1.0	33075.6	2790939.4
1012144	5	1258.0018	1058.52	-1.0	-1.0	43919.0	3706309.0
1262144	5	1569.4064	1465.2678	-1.0	-1.0	54760.4	4621444.0
1512144	5	1876.7862	1634.6672	-1.0	-1.0	65604.8	5537199.8
1762144	5	2191.518	1911.8966	-1.0	-1.0	76446.4	6452668.2
2012144	5	2490.9288	2168.5624	-1.0	-1.0	87289.8	7367937.8
2262144	5	2783.3326	2389.186	-1.0	-1.0	98132.4	8283455.0
