1	5	0.4154	0.0242	-1.0	-1.0	3.0	5.0
2	5	0.5508	0.0226	-1.0	-1.0	5.0	5.0
4	5	0.7966	0.0322	-1.0	-1.0	8.4	5.2
8	5	1.2592	0.0296	-1.0	-1.0	16.0	5.2
16	5	2.2734	0.0374	-1.0	-1.0	31.0	6.4
32	5	3.8394	0.0644	-1.0	-1.0	57.0	12.0
64	5	7.2296	0.1312	-1.0	-1.0	105.4	26.0
128	5	11.1988	0.1518	-1.0	-1.0	186.4	70.8
256	5	13.0858	0.252	-1.0	-1.0	267.6	240.2
512	5	14.6118	0.2516	-1.0	-1.0	356.8	651.8
1024	5	15.5306	0.5588	-1.0	-1.0	374.2	1634.6
2048	5	11.9952	0.6974	-1.0	-1.0	368.2	3648.6
4096	5	16.3066	1.0058	-1.0	-1.0	474.6	7564.0
8192	5	15.5894	1.7362	-1.0	-1.0	583.6	15488.0
16384	5	18.5028	3.3204	-1.0	-1.0	815.8	31302.0
32768	5	25.45	6.9524	-1.0	-1.0	1310.8	62941.2
65536	5	30.018	15.6152	-1.0	-1.0	2201.0	126360.2
131072	5	46.4774	33.3322	-1.0	-1.0	4067.8	253034.0
262144	5	80.688	74.7048	-1.0	-1.0	7811.2	506447.6
524288	5	145.7496	148.6852	-1.0	-1.0	15295.2	1013278.6
1024288	5	269.2266	286.2026	-1.0	-1.0	29505.6	1979973.4
1524288	5	393.0752	429.9924	-1.0	-1.0	43681.6	2946885.0
2024288	5	519.3326	563.5874	-1.0	-1.0	57974.6	3913539.4
2524288	5	649.7014	713.6274	-1.0	-1.0	72214.2	4880330.8
3024288	5	773.3018	845.7446	-1.0	-1.0	86430.4	5847206.4
3524288	5	894.3754	984.927	-1.0	-1.0	100622.4	6814008.2
4024288	5	1024.428	1130.4326	-1.0	-1.0	114865.0	7780899.8
4524288	5	1136.3696	1269.1036	-1.0	-1.0	129122.4	8747577.4
