1	5	0.9494	0.052	-1.0	-1.0	3.2	3.8
2	5	1.2598	0.0534	-1.0	-1.0	5.0	3.0
4	5	1.3164	0.0668	-1.0	-1.0	6.2	3.8
8	5	1.9422	0.0784	-1.0	-1.0	11.0	3.4
16	5	2.897	0.1174	-1.0	-1.0	19.0	4.2
32	5	4.9448	0.1966	-1.0	-1.0	36.6	5.4
64	5	8.323	0.316	-1.0	-1.0	68.8	9.0
128	5	13.5236	0.4522	-1.0	-1.0	120.2	25.6
256	5	20.3226	0.7824	-1.0	-1.0	200.4	86.2
512	5	26.2532	1.2898	-1.0	-1.0	302.0	270.4
1024	5	37.6314	2.4774	-1.0	-1.0	458.0	678.0
2048	5	59.2482	4.5146	-1.0	-1.0	753.0	1506.8
4096	5	104.4212	8.4038	-1.0	-1.0	1362.4	3142.0
8192	5	194.1004	18.8926	-1.0	-1.0	2562.0	6492.4
16384	5	369.4402	40.2086	-1.0	-1.0	4971.0	13118.4
32768	5	731.4764	96.208	-1.0	-1.0	9790.2	26390.6
65536	5	1454.137	187.0164	-1.0	-1.0	19409.2	52936.0
128036	5	2815.0376	354.3886	-1.0	-1.0	37767.2	103468.8
190536	5	4184.4908	501.5888	-1.0	-1.0	56126.4	154119.8
253036	5	5571.4878	690.0808	-1.0	-1.0	74481.2	204755.8
315536	5	6922.0926	805.6834	-1.0	-1.0	92822.4	255243.2
378036	5	8291.042	955.5306	-1.0	-1.0	111198.2	305809.8
440536	5	9681.1644	1072.4254	-1.0	-1.0	129556.4	356324.2
503036	5	11076.8392	1311.7884	-1.0	-1.0	147908.2	406874.4
565536	5	12438.443	1308.5768	-1.0	-1.0	166268.2	457558.0
