1	5	1.0852	0.0462	-1.0	-1.0	3.4	3.8
2	5	1.243	0.055	-0.4	-1.0	4.4	4.0
4	5	1.6402	0.0556	-1.0	-1.0	7.4	3.4
8	5	2.1272	0.0758	-1.0	-1.0	11.4	3.0
16	5	2.739	0.122	3.2298	-1.0	19.8	4.2
32	5	3.41	0.1656	42.6472	-1.0	37.2	5.6
64	5	4.0692	0.2796	180.5306	-1.0	66.2	12.2
128	5	5.0908	0.4754	234.1498	-1.0	116.2	30.0
256	5	5.5464	0.813	255.8832	-1.0	199.0	89.6
512	5	8.2434	1.4296	262.5646	-1.0	308.0	266.8
1024	5	11.094	2.6776	265.7292	-1.0	449.0	684.6
2048	5	16.91	4.9088	267.8276	-1.0	761.8	1497.8
4096	5	28.4172	9.3114	268.7346	-1.0	1363.8	3154.0
8192	5	50.276	21.8388	269.2218	-1.0	2566.0	6459.8
16384	5	96.7234	39.3774	269.4548	-1.0	4971.6	13097.8
32768	5	187.8412	82.5596	269.5492	-1.0	9786.0	26409.2
65536	5	369.6324	157.6538	269.6464	-1.0	19408.2	52949.2
128036	5	712.0844	339.473	269.6886	-1.0	37766.2	103459.4
190536	5	1052.428	467.6362	269.6914	-1.0	56126.4	153966.2
253036	5	1406.7224	651.263	269.6924	-1.0	74482.0	204567.4
315536	5	1750.3874	781.223	269.6982	-1.0	92838.0	255205.6
378036	5	2099.335	993.3858	269.7052	-1.0	111192.4	305910.0
440536	5	2445.0656	1160.708	269.7084	-1.0	129550.2	356403.2
503036	5	2793.057	1245.8218	269.7118	-1.0	147911.6	407003.4
565536	5	3107.292	1424.0424	269.7116	-1.0	166270.4	457627.2
