1	5	2.0052	0.067	-1.0	-1.0	14.0	3.0
2	5	2.0694	0.0888	-1.0	-1.0	21.4	8.6
4	5	2.1932	0.0964	-1.0	-1.0	26.8	29.0
8	5	2.6646	0.1148	0.2572	-1.0	28.6	71.6
16	5	2.7768	0.1518	1.4	-1.0	30.0	175.4
32	5	2.7802	0.25	2.1462	-1.0	33.4	356.0
64	5	3.2916	0.3762	2.048	-1.0	41.6	731.0
128	5	3.8698	0.67	51.7268	-1.0	56.8	1469.8
256	5	4.28	1.2124	2.0426	-1.0	85.8	2972.2
512	5	6.3468	2.1596	50.8878	-1.0	145.8	6001.4
1024	5	9.3102	4.1714	50.984	-1.0	264.0	12027.8
2048	5	14.9842	8.1594	-1.0	-1.0	501.6	24049.6
4096	5	26.0118	14.3092	-1.0	-1.0	976.2	48101.6
8192	5	53.3428	31.4388	51.5406	-1.0	1926.6	96261.8
16384	5	92.7198	72.5958	-1.0	-1.0	3827.2	192685.4
32768	5	179.4608	142.5274	-1.0	-1.0	7626.4	385445.4
65536	5	363.8324	298.7164	-1.0	-1.0	15227.0	770778.8
128036	5	693.6238	532.104	-1.0	-1.0	29723.6	1505635.0
190536	5	1152.8202	798.4614	51.4956	-1.0	44222.0	2239752.2
253036	5	1351.1994	1123.7814	-1.0	-1.0	58718.0	2975454.6
315536	5	1721.8894	1388.998	-1.0	-1.0	73215.0	3710757.8
378036	5	2041.3336	1822.4174	-1.0	-1.0	87711.8	4445534.0
440536	5	2618.517	1950.7014	51.5006	-1.0	102210.0	5178942.8
503036	5	2712.9096	2194.7016	-1.0	-1.0	116704.6	5915885.6
565536	5	3015.4386	2441.3154	-1.0	-1.0	131203.0	6651283.0
